species	max_age	min_age	lat	lon	family	mean_age	rounded_ages
Cynomys	0.0	0.0	33.5415	-102.0391	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.577857	-101.813612	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.598446	-101.8345	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.623077	-101.871075	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.577042	-101.813053	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.648563	-105.168075	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.400621	-101.878968	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.072746	-105.294831	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.800639000000004	-104.78965500000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.800639000000004	-104.78965500000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.798443	-104.79053	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.615572	-101.876665	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.846911999999996	-104.819123	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.19558	-105.162103	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.403094	-101.89984	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.292606	-104.786744	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.933094	-104.99766899999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	30.293093	-103.141018	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.578577	-101.815798	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.736354	-98.58975600000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.566272999999995	-101.808708	0.0	0.0	0.0021
Cynomys	0.0	0.0	35.189122	-101.93860500000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.613503	-101.875783	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.846111	-104.81666700000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.505478000000004	-101.966192	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.576288	-101.736416	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.812486	-98.407619	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.514589	-101.97098000000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.581379999999996	-101.954627	0.0	0.0	0.0021
Cynomys	0.0	0.0	35.22199699999999	-101.83129699999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.533209	-101.952527	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.832783	-104.867901	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.581549	-101.95313900000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.481696	-105.13135	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.005069	-104.990976	0.0	0.0	0.0021
Cynomys	0.0	0.0	32.230605	-101.50116700000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.520502	-101.9598	0.0	0.0	0.0021
Cynomys	0.0	0.0	30.27249500000001	-103.177412	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.617165	-101.88009	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.071215	-97.892207	0.0	0.0	0.0021
Cynomys	0.0	0.0	35.29435	-112.95808799999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.942048	-105.10904199999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.929947	-105.167695	0.0	0.0	0.0021
Cynomys	0.0	0.0	30.466831	-101.80315	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.939274	-105.109398	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.42266	-101.052221	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.071907	-97.8909	0.0	0.0	0.0021
Cynomys	0.0	0.0	32.534446	-97.32171	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.710646999999994	-98.623689	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.57702800000001	-101.81577800000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	35.687094	-105.959456	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.423269	-101.052178	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.665892	-105.08318200000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.720667999999996	-101.83251800000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	36.573325	-104.60048	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.85393300000001	-104.86548700000002	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.698878	-106.771832	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.421844	-101.05369	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.71338400000001	-104.71690500000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	31.774212	-110.62163100000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.822648	-104.842807	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.760831	-104.860114	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.606256	-105.07838400000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.980132	-105.079376	0.0	0.0	0.0021
Cynomys	0.0	0.0	35.199692	-111.565826	0.0	0.0	0.0021
Cynomys	0.0	0.0	32.33925900000001	-110.98173	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.945946	-105.12001799999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.145512	-105.24735700000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.754961	-104.690931	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.622052000000004	-101.889074	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.592251	-105.05502	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.977268	-105.17114299999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	31.772567	-110.62506	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.74241	-104.68590999999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.573316	-109.54983899999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.01558	-105.240857	0.0	0.0	0.0021
Cynomys	0.0	0.0	41.725134999999995	-103.357111	0.0	0.0	0.0021
Cynomys	0.0	0.0	44.58475	-104.709672	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.480189	-105.127597	0.0	0.0	0.0021
Cynomys	0.0	0.0	30.22912800000001	-103.211763	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.983034	-105.09513700000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.079842	-105.26628999999998	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.061681	-105.21743000000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.88585	-105.06676399999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.792972999999996	-104.75480400000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.68156	-104.639739	0.0	0.0	0.0021
Cynomys	0.0	0.0	34.730542	-98.689723	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.911159999999995	-105.03171100000002	0.0	0.0	0.0021
Cynomys	0.0	0.0	35.050594	-106.558494	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.540822	-101.849158	0.0	0.0	0.0021
Cynomys	0.0	0.0	31.773529999999997	-110.624624	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.60491500000001	-105.08104099999998	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.601911	-105.09185500000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.079674	-105.26359	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.842307	-104.814503	0.0	0.0	0.0021
Cynomys	0.0	0.0	33.572614	-101.812845	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.822648	-104.842807	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.211341	-105.271652	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.138599	-105.179773	0.0	0.0	0.0021
Cynomys	0.0	0.0	32.534163	-97.322245	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.478449	-98.670001	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.079893	-105.262773	0.0	0.0	0.0021
Cynomys	0.0	0.0	38.713537	-104.716207	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.88617	-105.06643600000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	39.945793	-105.10457099999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	30.466938	-101.803972	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.498795	-105.06913	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.48027800000001	-105.03803300000001	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.133676	-105.19886699999999	0.0	0.0	0.0021
Cynomys	0.0	0.0	40.195825	-105.160701	0.0	0.0	0.0021
Cynomys	0.0	0.0	32.04381	-102.07844	0.0	0.0	0.0021
