lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	7	-96.13	80.01
-98.75	79.75	7	-95.61	80.01
-95.75	79.75	7	-92.54	79.99
-95.25	79.75	7	-92.03	79.99
-94.75	79.75	7	-91.52	79.98
-94.25	79.75	7	-91.01	79.98
-93.75	79.75	7	-90.5	79.98
-93.25	79.75	7	-89.99	79.97
-92.75	79.75	7	-89.48	79.97
-92.25	79.75	7	-88.96	79.97
-91.75	79.75	7	-88.45	79.96
-91.25	79.75	7	-87.94	79.96
-90.75	79.75	7	-87.43	79.96
-90.25	79.75	7	-86.92	79.95
-89.75	79.75	7	-86.42	79.95
-89.25	79.75	7	-85.91	79.95
-88.75	79.75	7	-85.4	79.94
-88.25	79.75	7	-84.89	79.94
-87.75	79.75	7	-84.38	79.94
-87.25	79.75	7	-83.87	79.93
-86.25	79.75	7	-82.85	79.93
-85.75	79.75	7	-82.34	79.92
-85.25	79.75	7	-81.84	79.92
-84.75	79.75	7	-81.33	79.92
-84.25	79.75	7	-80.82	79.91
-83.75	79.75	7	-80.31	79.91
-83.25	79.75	7	-79.81	79.91
-82.75	79.75	7	-79.3	79.9
-82.25	79.75	7	-78.79	79.9
-81.25	79.75	7	-77.78	79.89
-80.75	79.75	7	-77.27	79.89
-80.25	79.75	7	-76.77	79.89
-79.75	79.75	7	-76.26	79.88
-79.25	79.75	7	-75.75	79.88
-78.75	79.75	7	-75.25	79.88
-78.25	79.75	7	-74.74	79.87
-77.75	79.75	7	-74.24	79.87
-77.25	79.75	7	-73.73	79.86
-76.75	79.75	7	-73.23	79.86
-76.25	79.75	7	-72.72	79.86
-75.75	79.75	7	-72.22	79.85
-75.25	79.75	7	-71.71	79.85
-74.75	79.75	7	-71.21	79.85
-74.25	79.75	7	-70.7	79.84
-73.75	79.75	7	-70.2	79.84
-72.75	79.75	7	-69.19	79.83
-72.25	79.75	7	-68.69	79.83
-71.75	79.75	7	-68.18	79.82
-64.75	79.75	7	-61.16	79.77
-64.25	79.75	7	-60.66	79.77
-63.75	79.75	7	-60.16	79.77
-63.25	79.75	7	-59.66	79.76
-62.75	79.75	7	-59.16	79.76
-62.25	79.75	7	-58.66	79.75
-61.75	79.75	7	-58.16	79.75
-61.25	79.75	7	-57.66	79.75
-60.75	79.75	7	-57.16	79.74
-60.25	79.75	7	-56.66	79.74
-59.75	79.75	7	-56.16	79.74
-59.25	79.75	7	-55.66	79.73
-58.75	79.75	7	-55.16	79.73
-58.25	79.75	7	-54.66	79.72
-57.75	79.75	7	-54.17	79.72
-57.25	79.75	7	-53.67	79.72
-56.75	79.75	7	-53.17	79.71
-56.25	79.75	7	-52.67	79.71
-55.75	79.75	7	-52.18	79.71
-55.25	79.75	7	-51.68	79.7
-54.75	79.75	7	-51.18	79.7
-54.25	79.75	7	-50.68	79.69
-53.75	79.75	7	-50.19	79.69
-53.25	79.75	7	-49.69	79.69
-52.75	79.75	7	-49.19	79.68
-52.25	79.75	7	-48.7	79.68
-105.25	79.25	7	-102.37	79.55
-104.75	79.25	7	-101.86	79.54
-104.25	79.25	7	-101.35	79.54
-103.75	79.25	7	-100.83	79.54
-103.25	79.25	7	-100.32	79.53
-92.25	79.25	7	-89.06	79.47
-91.75	79.25	7	-88.55	79.46
-91.25	79.25	7	-88.04	79.46
-90.75	79.25	7	-87.54	79.46
-90.25	79.25	7	-87.03	79.45
-89.75	79.25	7	-86.52	79.45
-89.25	79.25	7	-86.01	79.45
-88.75	79.25	7	-85.5	79.44
-88.25	79.25	7	-84.99	79.44
-87.75	79.25	7	-84.48	79.44
-87.25	79.25	7	-83.97	79.43
-86.75	79.25	7	-83.46	79.43
-86.25	79.25	7	-82.96	79.43
-85.75	79.25	7	-82.45	79.42
-85.25	79.25	7	-81.94	79.42
-84.25	79.25	7	-80.93	79.41
-83.75	79.25	7	-80.42	79.41
-83.25	79.25	7	-79.91	79.41
-82.75	79.25	7	-79.41	79.4
-82.25	79.25	7	-78.9	79.4
-81.75	79.25	7	-78.39	79.4
-81.25	79.25	7	-77.89	79.39
-80.75	79.25	7	-77.38	79.39
-80.25	79.25	7	-76.87	79.39
-79.75	79.25	7	-76.37	79.38
-79.25	79.25	7	-75.86	79.38
-78.75	79.25	7	-75.36	79.38
-78.25	79.25	7	-74.85	79.37
-77.75	79.25	7	-74.35	79.37
-77.25	79.25	7	-73.84	79.36
-76.75	79.25	7	-73.34	79.36
-65.25	79.25	7	-61.77	79.28
-64.75	79.25	7	-61.27	79.27
-64.25	79.25	7	-60.77	79.27
-63.75	79.25	7	-60.27	79.27
-63.25	79.25	7	-59.77	79.26
-62.75	79.25	7	-59.27	79.26
-62.25	79.25	7	-58.77	79.25
-61.75	79.25	7	-58.27	79.25
-61.25	79.25	7	-57.77	79.25
-60.75	79.25	7	-57.27	79.24
-60.25	79.25	7	-56.77	79.24
-59.75	79.25	7	-56.27	79.24
-59.25	79.25	7	-55.77	79.23
-58.75	79.25	7	-55.27	79.23
-58.25	79.25	7	-54.78	79.22
