	0.0	0.0042	0.0082	0.0117	0.0126	0.773	1.8	2.58	3.6	5.333	7.246	11.63	13.82	15.97	20.44	23.03	27.82	33.9
Lutravus	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Lynx	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Machaeromeryx	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Machairodus	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
Macrogenis	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Macrognathomys	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Mammacyon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Mammut	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
Mammuthus	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Marmota	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Marshochoerus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Martes	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0
Martinogale	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
Mediochoerus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Megabelodon	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Megacamelus	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Megahippus	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Megalagus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Megalictis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Megalonyx	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Megantereon	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Meganteron	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
Megapeomys	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Megasminthus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Megatylopus	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
Meliaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Meniscomys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Menoceras	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Mephitis	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Merriamoceros	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Meryceros	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Merychippus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Merychyus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
Merycochoerus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Merycodus	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0
Merycoides	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Mesocetus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Mesocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Mesogaulus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
Mesoreodon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Mesoscalops	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
Metalopex	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
Metatomarctus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Metechinus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Michenia	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0
Microdipoides	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Microtomarctus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Microtoscoptes	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Microtus	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Mictomys	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Migmacastor	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Mimomys	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Mioheteromys	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Miohippus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Miolabis	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
Miomustela	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Miomyotis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mionictis	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Miopetaurista	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
Miosciurus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Miosicista	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Miospermophilus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Miotapirus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Miotylopus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Miracinonyx	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Mojavemys	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Mojavesorex	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Monosaulax	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Mookomys	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Moropus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
Morrillia	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Mustela	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Mylagaulodon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Mylagaulus	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Mylohyus	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Myodes	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Myotis	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
Myricaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Mystipterus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Nannippus	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
Nanodelphys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Nanotragulus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Napaeozapus	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Navahoceros	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Neatocastor	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Nebraskomys	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Nekrolagus	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Neochoerus	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Neofiber	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Neohipparion	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
Neotamias	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Neotoma	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Neotragocerus	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0
Nerterogeomys	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Nexuotapirus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Niglarodon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Nimravides	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
Nimravus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Nothodipoides	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Nothokemas	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Nothotylopus	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Nothrotheriops	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Nothrotherium	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Notiosorex	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Notogaulus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Notolagus	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Nototamias	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
Nymphaeaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
Ocajila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Ochotona	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Ochrotomys	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Odocoileus	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Ogmodontomys	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Oklahomalagus	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Oleaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Oligobunis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Ondatra	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Onohippidium	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Onychomys	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Ophiomys	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Oreamnos	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Oregonomys	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0
Oreodontoides	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Oreolagus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Orthogeomys	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Oryzomys	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Osbornoceros	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Osbornodon	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
Osmotherium	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Otarocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Ovibos	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Ovis	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Oxydactylus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
Pachyarmatherium	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Paciculus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0
Paenemarmota	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0
Palaeocastor	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Palaeogale	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Palaeolagus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Palaeolama	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Panolax	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Panthera	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Parablastomeryx	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Paracosoryx	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Paracryptotis	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0
Paracynarctus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Paradaphoenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Paradomnina	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Paraenhydrocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Parahippus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
Parallomys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Paramerychyus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Paramicrotoscoptes	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Paramiolabis	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Paramylodon	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Paranasua	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Parapaenemarmota	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Parapliohippus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Parapliosaccomys	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Parapliosaceomys	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Parapontoporia	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0
Parascalops	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Paratoceras	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Paratomarctus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Paratrogomys	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Parenhydrocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Paronychomys	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Paroreodon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Parvericius	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
Pediolophodon	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Pediomeryx	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
Pekania	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Peraceras	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Peridiomys	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Perognathoides	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Perognathus	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
Peromyscus	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
Petauristodon	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Petenyia	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Pewelagus	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
Phelosaccomys	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Phenacocoelus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Phenacomys	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Philotrox	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Phlaocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Phoberocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Phocageneus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Phugatherium	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Pipistrellus	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
Pitymys	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Planisorex	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Platanaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Platybelodon	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Platygonus	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
Plecotus	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Pleiolama	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0
Plesiogulo	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
Plesiosminthus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
Plesiosorex	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Pleurolicus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Pliauchenia	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Plioceros	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Plioctomys	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Pliocyon	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Pliogale	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Pliogeomys	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Pliohippus	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0
Pliolemmus	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Pliometanastes	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Plionarctos	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Plionictis	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Pliophenacomys	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Pliosaccomys	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Pliotaxidea	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
Pliotomodon	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Pliozapus	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Plithocyon	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Poaceae	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Podomys	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Pogonodon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Polygonaceae	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Potamogetonaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0
Potamonycteris	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Pratilepus	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Primonatalus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Priscocamelus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Proantilocapra	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Probassariscus	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Problastomeryx	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0
Procamelus	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Procastoroides	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Procranioceras	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Procyon	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Prodipodomys	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0
Prodipoides	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
Proharrymys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Proheteromys	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
Promartes	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Promerycochoerus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Promimomys	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Promylagaulus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Pronodens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Pronotolagus	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Proscalops	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Prosciurus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Prosigmodon	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0
Prosomys	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Prosthennops	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Prosynthetoceras	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
Protepicyon	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Prothomomys	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Protoceras	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
Protohippus	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Protolabis	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Protomarctus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Protoprocyon	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Protosciurus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Protospermophilus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
Psalidocyon	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Pseudadjidaumo	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
Pseudaelurus	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Pseudailurus	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Pseudhipparion	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0
Pseudoblastomeryx	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Pseudoceras	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Pseudohipparion	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
Pseudolabis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Pseudomyscus	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Pseudopalaeocastor	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Pseudoparablastomeryx	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Pseudotheridomys	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
Pseudotrimylus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
Pterogaulus	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0
Puma	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Quadrodens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Rakomeryx	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Rakomylus	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Ramoceros	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Rangifer	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Ranunculaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Reithrodontomys	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Repomys	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Rhamnaceaee	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Rhizocyon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Rhynchotherium	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Rosaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Russellagus	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Salicaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Sanctimus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Sapindaceae	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
Satherium	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
Scalopoides	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0
Scalopus	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Scapanoscapter	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Scapanus	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
Scaphohippus	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Schaubeumys	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0
Schizodelphis	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Schizodontomys	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Sciurion	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
Sciuropterus	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
Sciurus	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Serbelodon	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Sespia	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Sigmodon	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
Similisciurus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Simocyon	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Sinclairomeryx	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Skinnerhyus	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Skinneroceras	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Smilodon	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Sminthosinis	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Sorex	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0
Spermophilus	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
Sphenophalos	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
Spilogale	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Squalodon	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0
Stegomastodon	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
Steneofiber	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
Stenoechinus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
Stenomylus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
