lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	14	-92.52	80.24
-98.75	79.75	14	-92	80.24
-95.75	79.75	14	-88.87	80.2
-95.25	79.75	14	-88.35	80.19
-94.75	79.75	14	-87.83	80.18
-94.25	79.75	14	-87.31	80.17
-93.75	79.75	14	-86.79	80.17
-93.25	79.75	14	-86.27	80.16
-92.75	79.75	14	-85.75	80.15
-92.25	79.75	14	-85.23	80.14
-91.75	79.75	14	-84.71	80.14
-91.25	79.75	14	-84.2	80.13
-90.75	79.75	14	-83.68	80.12
-90.25	79.75	14	-83.16	80.12
-89.75	79.75	14	-82.65	80.11
-89.25	79.75	14	-82.13	80.1
-88.75	79.75	14	-81.61	80.09
-88.25	79.75	14	-81.1	80.09
-87.75	79.75	14	-80.58	80.08
-87.25	79.75	14	-80.07	80.07
-86.25	79.75	14	-79.04	80.06
-85.75	79.75	14	-78.53	80.05
-85.25	79.75	14	-78.02	80.04
-84.75	79.75	14	-77.5	80.03
-84.25	79.75	14	-76.99	80.02
-83.75	79.75	14	-76.48	80.02
-83.25	79.75	14	-75.97	80.01
-82.75	79.75	14	-75.46	80
-82.25	79.75	14	-74.95	79.99
-81.25	79.75	14	-73.93	79.98
-80.75	79.75	14	-73.42	79.97
-80.25	79.75	14	-72.91	79.96
-79.75	79.75	14	-72.4	79.95
-79.25	79.75	14	-71.9	79.95
-78.75	79.75	14	-71.39	79.94
-78.25	79.75	14	-70.88	79.93
-77.75	79.75	14	-70.37	79.92
-77.25	79.75	14	-69.87	79.92
-76.75	79.75	14	-69.36	79.91
-76.25	79.75	14	-68.86	79.9
-75.75	79.75	14	-68.35	79.89
-75.25	79.75	14	-67.85	79.88
-74.75	79.75	14	-67.34	79.88
-74.25	79.75	14	-66.84	79.87
-73.75	79.75	14	-66.34	79.86
-72.75	79.75	14	-65.33	79.84
-72.25	79.75	14	-64.83	79.84
-71.75	79.75	14	-64.32	79.83
-64.75	79.75	14	-57.34	79.72
-64.25	79.75	14	-56.84	79.71
-63.75	79.75	14	-56.35	79.7
-63.25	79.75	14	-55.85	79.69
-62.75	79.75	14	-55.35	79.69
-62.25	79.75	14	-54.86	79.68
-61.75	79.75	14	-54.37	79.67
-61.25	79.75	14	-53.87	79.66
-60.75	79.75	14	-53.38	79.65
-60.25	79.75	14	-52.88	79.65
-59.75	79.75	14	-52.39	79.64
-59.25	79.75	14	-51.9	79.63
-58.75	79.75	14	-51.41	79.62
-58.25	79.75	14	-50.92	79.61
-57.75	79.75	14	-50.42	79.61
-57.25	79.75	14	-49.93	79.6
-56.75	79.75	14	-49.44	79.59
-56.25	79.75	14	-48.95	79.58
-55.75	79.75	14	-48.46	79.58
-55.25	79.75	14	-47.97	79.57
-54.75	79.75	14	-47.48	79.56
-54.25	79.75	14	-46.99	79.55
-53.75	79.75	14	-46.5	79.54
-53.25	79.75	14	-46.02	79.54
-52.75	79.75	14	-45.53	79.53
-52.25	79.75	14	-45.04	79.52
-105.25	79.25	14	-99.03	79.82
-104.75	79.25	14	-98.51	79.82
-104.25	79.25	14	-97.98	79.81
-103.75	79.25	14	-97.45	79.81
-103.25	79.25	14	-96.93	79.8
-92.25	79.25	14	-85.46	79.65
-91.75	79.25	14	-84.94	79.64
-91.25	79.25	14	-84.43	79.63
-90.75	79.25	14	-83.91	79.62
-90.25	79.25	14	-83.39	79.62
-89.75	79.25	14	-82.88	79.61
-89.25	79.25	14	-82.36	79.6
-88.75	79.25	14	-81.85	79.59
-88.25	79.25	14	-81.33	79.59
-87.75	79.25	14	-80.82	79.58
-87.25	79.25	14	-80.3	79.57
-86.75	79.25	14	-79.79	79.56
-86.25	79.25	14	-79.28	79.56
-85.75	79.25	14	-78.77	79.55
-85.25	79.25	14	-78.25	79.54
-84.25	79.25	14	-77.23	79.53
-83.75	79.25	14	-76.72	79.52
-83.25	79.25	14	-76.21	79.51
-82.75	79.25	14	-75.7	79.5
-82.25	79.25	14	-75.19	79.5
-81.75	79.25	14	-74.68	79.49
-81.25	79.25	14	-74.17	79.48
-80.75	79.25	14	-73.66	79.47
-80.25	79.25	14	-73.15	79.46
-79.75	79.25	14	-72.64	79.46
-79.25	79.25	14	-72.14	79.45
-78.75	79.25	14	-71.63	79.44
-78.25	79.25	14	-71.12	79.43
-77.75	79.25	14	-70.62	79.43
-77.25	79.25	14	-70.11	79.42
-76.75	79.25	14	-69.6	79.41
-65.25	79.25	14	-58.07	79.23
-64.75	79.25	14	-57.58	79.22
-64.25	79.25	14	-57.08	79.21
-63.75	79.25	14	-56.58	79.2
-63.25	79.25	14	-56.09	79.2
-62.75	79.25	14	-55.59	79.19
-62.25	79.25	14	-55.1	79.18
-61.75	79.25	14	-54.6	79.17
-61.25	79.25	14	-54.11	79.16
-60.75	79.25	14	-53.61	79.16
-60.25	79.25	14	-53.12	79.15
-59.75	79.25	14	-52.63	79.14
-59.25	79.25	14	-52.13	79.13
-58.75	79.25	14	-51.64	79.12
-58.25	79.25	14	-51.15	79.12
-57.75	79.25	14	-50.66	79.11
-57.25	79.25	14	-50.16	79.1
-56.75	79.25	14	-49.67	79.09
-56.25	79.25	14	-49.18	79.09
-55.75	79.25	14	-48.69	79.08
-55.25	79.25	14	-48.2	79.07
-54.75	79.25	14	-47.71	79.06
-54.25	79.25	14	-47.22	79.05
-53.75	79.25	14	-46.73	79.05
-53.25	79.25	14	-46.24	79.04
-52.75	79.25	14	-45.75	79.03
-52.25	79.25	14	-45.27	79.02
-103.75	78.75	14	-97.64	79.31
-103.25	78.75	14	-97.12	79.3
-102.75	78.75	14	-96.59	79.29
-102.25	78.75	14	-96.07	79.29
-101.75	78.75	14	-95.55	79.28
-101.25	78.75	14	-95.02	79.27
-100.75	78.75	14	-94.5	79.27
-100.25	78.75	14	-93.98	79.26
-98.25	78.75	14	-91.89	79.23
-97.75	78.75	14	-91.37	79.23
-93.75	78.75	14	-87.22	79.17
-93.25	78.75	14	-86.7	79.16
-92.75	78.75	14	-86.18	79.16
-92.25	78.75	14	-85.67	79.15
-91.75	78.75	14	-85.15	79.14
-91.25	78.75	14	-84.63	79.13
-90.75	78.75	14	-84.12	79.13
-90.25	78.75	14	-83.6	79.12
-89.75	78.75	14	-83.09	79.11
-89.25	78.75	14	-82.57	79.1
-88.75	78.75	14	-82.06	79.1
-88.25	78.75	14	-81.55	79.09
-87.75	78.75	14	-81.03	79.08
-86.75	78.75	14	-80.01	79.07
-86.25	78.75	14	-79.49	79.06
-85.75	78.75	14	-78.98	79.05
-85.25	78.75	14	-78.47	79.04
-84.75	78.75	14	-77.96	79.04
-84.25	78.75	14	-77.45	79.03
-83.75	78.75	14	-76.94	79.02
-82.25	78.75	14	-75.41	79
-81.75	78.75	14	-74.9	78.99
-81.25	78.75	14	-74.39	78.98
-80.75	78.75	14	-73.88	78.97
-80.25	78.75	14	-73.37	78.97
-79.75	78.75	14	-72.86	78.96
-79.25	78.75	14	-72.36	78.95
-78.75	78.75	14	-71.85	78.94
-78.25	78.75	14	-71.34	78.93
-77.75	78.75	14	-70.84	78.93
-77.25	78.75	14	-70.33	78.92
-76.75	78.75	14	-69.82	78.91
-76.25	78.75	14	-69.32	78.9
-75.75	78.75	14	-68.81	78.9
-75.25	78.75	14	-68.31	78.89
-69.75	78.75	14	-62.78	78.8
-69.25	78.75	14	-62.28	78.79
-68.75	78.75	14	-61.78	78.78
-68.25	78.75	14	-61.28	78.78
-67.75	78.75	14	-60.78	78.77
-67.25	78.75	14	-60.28	78.76
-66.75	78.75	14	-59.78	78.75
-66.25	78.75	14	-59.29	78.74
-65.75	78.75	14	-58.79	78.74
-65.25	78.75	14	-58.29	78.73
-64.75	78.75	14	-57.79	78.72
-64.25	78.75	14	-57.3	78.71
-63.75	78.75	14	-56.8	78.7
-63.25	78.75	14	-56.3	78.7
-62.75	78.75	14	-55.81	78.69
-62.25	78.75	14	-55.31	78.68
-61.75	78.75	14	-54.82	78.67
-61.25	78.75	14	-54.32	78.67
-60.75	78.75	14	-53.83	78.66
-60.25	78.75	14	-53.33	78.65
-59.75	78.75	14	-52.84	78.64
-59.25	78.75	14	-52.35	78.63
-58.75	78.75	14	-51.85	78.63
-58.25	78.75	14	-51.36	78.62
-57.75	78.75	14	-50.87	78.61
-57.25	78.75	14	-50.38	78.6
-56.75	78.75	14	-49.88	78.59
-56.25	78.75	14	-49.39	78.59
-55.75	78.75	14	-48.9	78.58
-55.25	78.75	14	-48.41	78.57
-54.75	78.75	14	-47.92	78.56
-54.25	78.75	14	-47.43	78.56
-53.75	78.75	14	-46.94	78.55
-53.25	78.75	14	-46.45	78.54
-52.75	78.75	14	-45.96	78.53
-52.25	78.75	14	-45.47	78.53
-101.25	78.25	14	-95.2	78.77
-100.75	78.25	14	-94.68	78.77
-100.25	78.25	14	-94.16	78.76
-99.75	78.25	14	-93.63	78.75
-97.75	78.25	14	-91.55	78.73
-97.25	78.25	14	-91.03	78.72
-96.75	78.25	14	-90.51	78.71
-96.25	78.25	14	-90	78.71
-95.75	78.25	14	-89.48	78.7
