lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	24	-85.77	80.36
-98.75	79.75	24	-85.25	80.35
-95.75	79.75	24	-82.13	80.26
-95.25	79.75	24	-81.61	80.24
-94.75	79.75	24	-81.09	80.23
-94.25	79.75	24	-80.58	80.21
-93.75	79.75	24	-80.06	80.2
-93.25	79.75	24	-79.55	80.18
-92.75	79.75	24	-79.03	80.17
-92.25	79.75	24	-78.52	80.15
-91.75	79.75	24	-78.01	80.13
-91.25	79.75	24	-77.5	80.12
-90.75	79.75	24	-76.99	80.1
-90.25	79.75	24	-76.48	80.09
-89.75	79.75	24	-75.97	80.07
-89.25	79.75	24	-75.46	80.06
-88.75	79.75	24	-74.96	80.04
-88.25	79.75	24	-74.45	80.03
-87.75	79.75	24	-73.94	80.01
-87.25	79.75	24	-73.44	79.99
-86.25	79.75	24	-72.43	79.96
-85.75	79.75	24	-71.93	79.95
-85.25	79.75	24	-71.43	79.93
-84.75	79.75	24	-70.93	79.92
-84.25	79.75	24	-70.43	79.9
-83.75	79.75	24	-69.93	79.88
-83.25	79.75	24	-69.43	79.87
-82.75	79.75	24	-68.93	79.85
-82.25	79.75	24	-68.44	79.84
-81.25	79.75	24	-67.45	79.81
-80.75	79.75	24	-66.95	79.79
-80.25	79.75	24	-66.46	79.78
-79.75	79.75	24	-65.96	79.76
-79.25	79.75	24	-65.47	79.74
-78.75	79.75	24	-64.98	79.73
-78.25	79.75	24	-64.49	79.71
-77.75	79.75	24	-64	79.7
-77.25	79.75	24	-63.51	79.68
-76.75	79.75	24	-63.02	79.67
-76.25	79.75	24	-62.53	79.65
-75.75	79.75	24	-62.05	79.64
-75.25	79.75	24	-61.56	79.62
-74.75	79.75	24	-61.07	79.6
-74.25	79.75	24	-60.59	79.59
-73.75	79.75	24	-60.1	79.57
-72.75	79.75	24	-59.14	79.54
-72.25	79.75	24	-58.65	79.53
-71.75	79.75	24	-58.17	79.51
-64.75	79.75	24	-51.49	79.3
-64.25	79.75	24	-51.02	79.29
-63.75	79.75	24	-50.55	79.27
-63.25	79.75	24	-50.08	79.26
-62.75	79.75	24	-49.61	79.24
-62.25	79.75	24	-49.14	79.23
-61.75	79.75	24	-48.67	79.21
-61.25	79.75	24	-48.2	79.2
-60.75	79.75	24	-47.73	79.19
-60.25	79.75	24	-47.26	79.17
-59.75	79.75	24	-46.8	79.16
-59.25	79.75	24	-46.33	79.14
-58.75	79.75	24	-45.86	79.13
-58.25	79.75	24	-45.4	79.11
-57.75	79.75	24	-44.93	79.1
-57.25	79.75	24	-44.47	79.09
-56.75	79.75	24	-44.01	79.07
-56.25	79.75	24	-43.54	79.06
-55.75	79.75	24	-43.08	79.04
-55.25	79.75	24	-42.62	79.03
-54.75	79.75	24	-42.16	79.02
-54.25	79.75	24	-41.7	79
-53.75	79.75	24	-41.23	78.99
-53.25	79.75	24	-40.77	78.98
-52.75	79.75	24	-40.32	78.96
-52.25	79.75	24	-39.86	78.95
-105.25	79.25	24	-92.59	80.05
-104.75	79.25	24	-92.06	80.03
-104.25	79.25	24	-91.53	80.02
-103.75	79.25	24	-91	80
-103.25	79.25	24	-90.47	79.99
-92.25	79.25	24	-79.01	79.66
-91.75	79.25	24	-78.49	79.64
-91.25	79.25	24	-77.98	79.63
-90.75	79.25	24	-77.47	79.61
-90.25	79.25	24	-76.96	79.59
-89.75	79.25	24	-76.45	79.58
-89.25	79.25	24	-75.95	79.56
-88.75	79.25	24	-75.44	79.55
-88.25	79.25	24	-74.93	79.53
-87.75	79.25	24	-74.43	79.52
-87.25	79.25	24	-73.92	79.5
-86.75	79.25	24	-73.42	79.49
-86.25	79.25	24	-72.91	79.47
-85.75	79.25	24	-72.41	79.45
-85.25	79.25	24	-71.91	79.44
-84.25	79.25	24	-70.91	79.41
-83.75	79.25	24	-70.41	79.39
-83.25	79.25	24	-69.91	79.38
-82.75	79.25	24	-69.41	79.36
-82.25	79.25	24	-68.91	79.35
-81.75	79.25	24	-68.42	79.33
-81.25	79.25	24	-67.92	79.31
-80.75	79.25	24	-67.42	79.3
-80.25	79.25	24	-66.93	79.28
-79.75	79.25	24	-66.43	79.27
-79.25	79.25	24	-65.94	79.25
-78.75	79.25	24	-65.45	79.24
-78.25	79.25	24	-64.96	79.22
-77.75	79.25	24	-64.47	79.2
-77.25	79.25	24	-63.97	79.19
-76.75	79.25	24	-63.48	79.17
-65.25	79.25	24	-52.4	78.82
-64.75	79.25	24	-51.92	78.81
-64.25	79.25	24	-51.45	78.79
-63.75	79.25	24	-50.97	78.78
-63.25	79.25	24	-50.5	78.76
-62.75	79.25	24	-50.03	78.75
-62.25	79.25	24	-49.56	78.74
-61.75	79.25	24	-49.09	78.72
-61.25	79.25	24	-48.61	78.71
-60.75	79.25	24	-48.14	78.69
-60.25	79.25	24	-47.67	78.68
-59.75	79.25	24	-47.21	78.66
-59.25	79.25	24	-46.74	78.65
-58.75	79.25	24	-46.27	78.63
-58.25	79.25	24	-45.8	78.62
-57.75	79.25	24	-45.33	78.61
-57.25	79.25	24	-44.87	78.59
-56.75	79.25	24	-44.4	78.58
-56.25	79.25	24	-43.94	78.56
-55.75	79.25	24	-43.47	78.55
-55.25	79.25	24	-43.01	78.54
-54.75	79.25	24	-42.54	78.52
-54.25	79.25	24	-42.08	78.51
-53.75	79.25	24	-41.62	78.49
-53.25	79.25	24	-41.16	78.48
-52.75	79.25	24	-40.69	78.47
-52.25	79.25	24	-40.23	78.45
-103.75	78.75	24	-91.43	79.51
-103.25	78.75	24	-90.9	79.5
-102.75	78.75	24	-90.37	79.48
-102.25	78.75	24	-89.84	79.47
-101.75	78.75	24	-89.32	79.45
-101.25	78.75	24	-88.79	79.44
-100.75	78.75	24	-88.26	79.42
-100.25	78.75	24	-87.74	79.41
-98.25	78.75	24	-85.65	79.35
-97.75	78.75	24	-85.13	79.33
-93.75	78.75	24	-80.99	79.21
-93.25	78.75	24	-80.47	79.19
-92.75	78.75	24	-79.96	79.18
-92.25	78.75	24	-79.45	79.16
-91.75	78.75	24	-78.93	79.15
-91.25	78.75	24	-78.42	79.13
-90.75	78.75	24	-77.91	79.12
-90.25	78.75	24	-77.4	79.1
-89.75	78.75	24	-76.89	79.09
-89.25	78.75	24	-76.39	79.07
-88.75	78.75	24	-75.88	79.05
-88.25	78.75	24	-75.37	79.04
-87.75	78.75	24	-74.87	79.02
-86.75	78.75	24	-73.86	78.99
-86.25	78.75	24	-73.35	78.98
-85.75	78.75	24	-72.85	78.96
-85.25	78.75	24	-72.35	78.95
-84.75	78.75	24	-71.84	78.93
-84.25	78.75	24	-71.34	78.91
-83.75	78.75	24	-70.84	78.9
-82.25	78.75	24	-69.35	78.85
-81.75	78.75	24	-68.85	78.84
-81.25	78.75	24	-68.35	78.82
-80.75	78.75	24	-67.85	78.81
-80.25	78.75	24	-67.36	78.79
-79.75	78.75	24	-66.86	78.77
-79.25	78.75	24	-66.37	78.76
-78.75	78.75	24	-65.88	78.74
-78.25	78.75	24	-65.38	78.73
-77.75	78.75	24	-64.89	78.71
-77.25	78.75	24	-64.4	78.7
-76.75	78.75	24	-63.91	78.68
-76.25	78.75	24	-63.42	78.66
-75.75	78.75	24	-62.93	78.65
-75.25	78.75	24	-62.44	78.63
-69.75	78.75	24	-57.1	78.47
-69.25	78.75	24	-56.62	78.45
-68.75	78.75	24	-56.14	78.43
-68.25	78.75	24	-55.66	78.42
-67.75	78.75	24	-55.18	78.4
-67.25	78.75	24	-54.7	78.39
-66.75	78.75	24	-54.22	78.37
-66.25	78.75	24	-53.74	78.36
-65.75	78.75	24	-53.27	78.34
-65.25	78.75	24	-52.79	78.33
-64.75	78.75	24	-52.31	78.31
-64.25	78.75	24	-51.84	78.3
-63.75	78.75	24	-51.36	78.29
-63.25	78.75	24	-50.89	78.27
-62.75	78.75	24	-50.41	78.26
-62.25	78.75	24	-49.94	78.24
-61.75	78.75	24	-49.47	78.23
-61.25	78.75	24	-48.99	78.21
-60.75	78.75	24	-48.52	78.2
-60.25	78.75	24	-48.05	78.18
-59.75	78.75	24	-47.58	78.17
-59.25	78.75	24	-47.11	78.15
-58.75	78.75	24	-46.64	78.14
-58.25	78.75	24	-46.17	78.13
-57.75	78.75	24	-45.7	78.11
-57.25	78.75	24	-45.23	78.1
-56.75	78.75	24	-44.77	78.08
-56.25	78.75	24	-44.3	78.07
-55.75	78.75	24	-43.83	78.06
-55.25	78.75	24	-43.37	78.04
-54.75	78.75	24	-42.9	78.03
-54.25	78.75	24	-42.44	78.01
-53.75	78.75	24	-41.97	78
