lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	4	-97.49	79.9
-98.75	79.75	4	-96.98	79.9
-95.75	79.75	4	-93.94	79.89
-95.25	79.75	4	-93.43	79.89
-94.75	79.75	4	-92.93	79.89
-94.25	79.75	4	-92.42	79.88
-93.75	79.75	4	-91.91	79.88
-93.25	79.75	4	-91.41	79.88
-92.75	79.75	4	-90.9	79.88
-92.25	79.75	4	-90.39	79.88
-91.75	79.75	4	-89.89	79.88
-91.25	79.75	4	-89.38	79.87
-90.75	79.75	4	-88.88	79.87
-90.25	79.75	4	-88.37	79.87
-89.75	79.75	4	-87.86	79.87
-89.25	79.75	4	-87.36	79.87
-88.75	79.75	4	-86.85	79.86
-88.25	79.75	4	-86.35	79.86
-87.75	79.75	4	-85.84	79.86
-87.25	79.75	4	-85.34	79.86
-86.25	79.75	4	-84.33	79.86
-85.75	79.75	4	-83.82	79.85
-85.25	79.75	4	-83.32	79.85
-84.75	79.75	4	-82.81	79.85
-84.25	79.75	4	-82.31	79.85
-83.75	79.75	4	-81.8	79.85
-83.25	79.75	4	-81.3	79.84
-82.75	79.75	4	-80.79	79.84
-82.25	79.75	4	-80.29	79.84
-81.25	79.75	4	-79.28	79.84
-80.75	79.75	4	-78.78	79.83
-80.25	79.75	4	-78.27	79.83
-79.75	79.75	4	-77.77	79.83
-79.25	79.75	4	-77.27	79.83
-78.75	79.75	4	-76.76	79.83
-78.25	79.75	4	-76.26	79.82
-77.75	79.75	4	-75.76	79.82
-77.25	79.75	4	-75.25	79.82
-76.75	79.75	4	-74.75	79.82
-76.25	79.75	4	-74.25	79.82
-75.75	79.75	4	-73.74	79.81
-75.25	79.75	4	-73.24	79.81
-74.75	79.75	4	-72.74	79.81
-74.25	79.75	4	-72.24	79.81
-73.75	79.75	4	-71.73	79.81
-72.75	79.75	4	-70.73	79.8
-72.25	79.75	4	-70.23	79.8
-71.75	79.75	4	-69.72	79.8
-64.75	79.75	4	-62.7	79.77
-64.25	79.75	4	-62.2	79.77
-63.75	79.75	4	-61.7	79.76
-63.25	79.75	4	-61.2	79.76
-62.75	79.75	4	-60.7	79.76
-62.25	79.75	4	-60.2	79.76
-61.75	79.75	4	-59.7	79.75
-61.25	79.75	4	-59.2	79.75
-60.75	79.75	4	-58.7	79.75
-60.25	79.75	4	-58.2	79.75
-59.75	79.75	4	-57.7	79.75
-59.25	79.75	4	-57.2	79.74
-58.75	79.75	4	-56.7	79.74
-58.25	79.75	4	-56.2	79.74
-57.75	79.75	4	-55.7	79.74
-57.25	79.75	4	-55.2	79.74
-56.75	79.75	4	-54.71	79.73
-56.25	79.75	4	-54.21	79.73
-55.75	79.75	4	-53.71	79.73
-55.25	79.75	4	-53.21	79.73
-54.75	79.75	4	-52.71	79.73
-54.25	79.75	4	-52.21	79.72
-53.75	79.75	4	-51.71	79.72
-53.25	79.75	4	-51.21	79.72
-52.75	79.75	4	-50.72	79.72
-52.25	79.75	4	-50.22	79.71
-105.25	79.25	4	-103.63	79.42
-104.75	79.25	4	-103.12	79.42
-104.25	79.25	4	-102.61	79.42
-103.75	79.25	4	-102.11	79.42
-103.25	79.25	4	-101.6	79.41
-92.25	79.25	4	-90.45	79.38
-91.75	79.25	4	-89.94	79.38
-91.25	79.25	4	-89.44	79.37
-90.75	79.25	4	-88.93	79.37
-90.25	79.25	4	-88.43	79.37
-89.75	79.25	4	-87.92	79.37
-89.25	79.25	4	-87.42	79.37
-88.75	79.25	4	-86.91	79.36
-88.25	79.25	4	-86.41	79.36
-87.75	79.25	4	-85.9	79.36
-87.25	79.25	4	-85.4	79.36
-86.75	79.25	4	-84.89	79.36
-86.25	79.25	4	-84.39	79.36
-85.75	79.25	4	-83.88	79.35
-85.25	79.25	4	-83.38	79.35
-84.25	79.25	4	-82.37	79.35
-83.75	79.25	4	-81.86	79.35
-83.25	79.25	4	-81.36	79.34
-82.75	79.25	4	-80.85	79.34
-82.25	79.25	4	-80.35	79.34
-81.75	79.25	4	-79.85	79.34
-81.25	79.25	4	-79.34	79.34
-80.75	79.25	4	-78.84	79.33
-80.25	79.25	4	-78.33	79.33
