lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	5	-97.04	79.94
-98.75	79.75	5	-96.53	79.94
-95.75	79.75	5	-93.48	79.92
-95.25	79.75	5	-92.97	79.92
-94.75	79.75	5	-92.46	79.92
-94.25	79.75	5	-91.95	79.92
-93.75	79.75	5	-91.44	79.91
-93.25	79.75	5	-90.94	79.91
-92.75	79.75	5	-90.43	79.91
-92.25	79.75	5	-89.92	79.91
-91.75	79.75	5	-89.41	79.91
-91.25	79.75	5	-88.91	79.9
-90.75	79.75	5	-88.4	79.9
-90.25	79.75	5	-87.89	79.9
-89.75	79.75	5	-87.38	79.9
-89.25	79.75	5	-86.88	79.89
-88.75	79.75	5	-86.37	79.89
-88.25	79.75	5	-85.86	79.89
-87.75	79.75	5	-85.36	79.89
-87.25	79.75	5	-84.85	79.88
-86.25	79.75	5	-83.84	79.88
-85.75	79.75	5	-83.33	79.88
-85.25	79.75	5	-82.83	79.87
-84.75	79.75	5	-82.32	79.87
-84.25	79.75	5	-81.82	79.87
-83.75	79.75	5	-81.31	79.87
-83.25	79.75	5	-80.8	79.87
-82.75	79.75	5	-80.3	79.86
-82.25	79.75	5	-79.79	79.86
-81.25	79.75	5	-78.78	79.86
-80.75	79.75	5	-78.28	79.85
-80.25	79.75	5	-77.77	79.85
-79.75	79.75	5	-77.27	79.85
-79.25	79.75	5	-76.76	79.85
-78.75	79.75	5	-76.26	79.84
-78.25	79.75	5	-75.76	79.84
-77.75	79.75	5	-75.25	79.84
-77.25	79.75	5	-74.75	79.84
-76.75	79.75	5	-74.24	79.83
-76.25	79.75	5	-73.74	79.83
-75.75	79.75	5	-73.24	79.83
-75.25	79.75	5	-72.73	79.82
-74.75	79.75	5	-72.23	79.82
-74.25	79.75	5	-71.73	79.82
-73.75	79.75	5	-71.22	79.82
-72.75	79.75	5	-70.22	79.81
-72.25	79.75	5	-69.71	79.81
-71.75	79.75	5	-69.21	79.81
-64.75	79.75	5	-62.19	79.77
-64.25	79.75	5	-61.69	79.77
-63.75	79.75	5	-61.19	79.76
-63.25	79.75	5	-60.69	79.76
-62.75	79.75	5	-60.19	79.76
-62.25	79.75	5	-59.69	79.76
-61.75	79.75	5	-59.19	79.75
-61.25	79.75	5	-58.69	79.75
-60.75	79.75	5	-58.19	79.75
-60.25	79.75	5	-57.69	79.75
-59.75	79.75	5	-57.19	79.74
-59.25	79.75	5	-56.69	79.74
-58.75	79.75	5	-56.19	79.74
-58.25	79.75	5	-55.69	79.74
-57.75	79.75	5	-55.19	79.73
-57.25	79.75	5	-54.69	79.73
-56.75	79.75	5	-54.19	79.73
-56.25	79.75	5	-53.7	79.72
-55.75	79.75	5	-53.2	79.72
-55.25	79.75	5	-52.7	79.72
-54.75	79.75	5	-52.2	79.72
-54.25	79.75	5	-51.7	79.71
-53.75	79.75	5	-51.2	79.71
-53.25	79.75	5	-50.71	79.71
-52.75	79.75	5	-50.21	79.71
-52.25	79.75	5	-49.71	79.7
-105.25	79.25	5	-103.21	79.46
-104.75	79.25	5	-102.7	79.46
-104.25	79.25	5	-102.19	79.46
-103.75	79.25	5	-101.68	79.46
-103.25	79.25	5	-101.18	79.45
-92.25	79.25	5	-89.99	79.41
-91.75	79.25	5	-89.48	79.41
-91.25	79.25	5	-88.98	79.4
-90.75	79.25	5	-88.47	79.4
-90.25	79.25	5	-87.96	79.4
-89.75	79.25	5	-87.46	79.4
-89.25	79.25	5	-86.95	79.39
-88.75	79.25	5	-86.44	79.39
-88.25	79.25	5	-85.94	79.39
-87.75	79.25	5	-85.43	79.39
-87.25	79.25	5	-84.92	79.38
-86.75	79.25	5	-84.42	79.38
-86.25	79.25	5	-83.91	79.38
-85.75	79.25	5	-83.41	79.38
-85.25	79.25	5	-82.9	79.38
-84.25	79.25	5	-81.89	79.37
-83.75	79.25	5	-81.38	79.37
-83.25	79.25	5	-80.88	79.37
-82.75	79.25	5	-80.37	79.36
-82.25	79.25	5	-79.87	79.36
-81.75	79.25	5	-79.36	79.36
-81.25	79.25	5	-78.86	79.36
-80.75	79.25	5	-78.35	79.35
-80.25	79.25	5	-77.85	79.35
-79.75	79.25	5	-77.35	79.35
-79.25	79.25	5	-76.84	79.35
-78.75	79.25	5	-76.34	79.34
-78.25	79.25	5	-75.83	79.34
-77.75	79.25	5	-75.33	79.34
-77.25	79.25	5	-74.83	79.34
-76.75	79.25	5	-74.32	79.33
-65.25	79.25	5	-62.77	79.27
-64.75	79.25	5	-62.27	79.27
-64.25	79.25	5	-61.77	79.27
-63.75	79.25	5	-61.27	79.26
-63.25	79.25	5	-60.77	79.26
-62.75	79.25	5	-60.27	79.26
-62.25	79.25	5	-59.77	79.26
-61.75	79.25	5	-59.27	79.25
-61.25	79.25	5	-58.77	79.25
-60.75	79.25	5	-58.27	79.25
-60.25	79.25	5	-57.77	79.25
-59.75	79.25	5	-57.27	79.24
-59.25	79.25	5	-56.77	79.24
-58.75	79.25	5	-56.27	79.24
-58.25	79.25	5	-55.77	79.24
-57.75	79.25	5	-55.27	79.23
-57.25	79.25	5	-54.77	79.23
-56.75	79.25	5	-54.27	79.23
-56.25	79.25	5	-53.77	79.23
-55.75	79.25	5	-53.28	79.22
-55.25	79.25	5	-52.78	79.22
-54.75	79.25	5	-52.28	79.22
-54.25	79.25	5	-51.78	79.21
-53.75	79.25	5	-51.28	79.21
-53.25	79.25	5	-50.78	79.21
-52.75	79.25	5	-50.29	79.21
-52.25	79.25	5	-49.79	79.2
-103.75	78.75	5	-101.74	78.96
-103.25	78.75	5	-101.23	78.96
-102.75	78.75	5	-100.72	78.95
-102.25	78.75	5	-100.21	78.95
-101.75	78.75	5	-99.7	78.95
-101.25	78.75	5	-99.19	78.95
-100.75	78.75	5	-98.69	78.95
-100.25	78.75	5	-98.18	78.94
-98.25	78.75	5	-96.14	78.93
-97.75	78.75	5	-95.64	78.93
-93.75	78.75	5	-91.58	78.92
-93.25	78.75	5	-91.07	78.91
-92.75	78.75	5	-90.56	78.91
-92.25	78.75	5	-90.05	78.91
-91.75	78.75	5	-89.55	78.91
-91.25	78.75	5	-89.04	78.9
-90.75	78.75	5	-88.53	78.9
-90.25	78.75	5	-88.03	78.9
-89.75	78.75	5	-87.52	78.9
-89.25	78.75	5	-87.01	78.89
-88.75	78.75	5	-86.51	78.89
-88.25	78.75	5	-86	78.89
-87.75	78.75	5	-85.5	78.89
-86.75	78.75	5	-84.48	78.88
-86.25	78.75	5	-83.98	78.88
-85.75	78.75	5	-83.47	78.88
-85.25	78.75	5	-82.97	78.88
-84.75	78.75	5	-82.46	78.87
-84.25	78.75	5	-81.96	78.87
-83.75	78.75	5	-81.45	78.87
-82.25	78.75	5	-79.94	78.86
-81.75	78.75	5	-79.43	78.86
-81.25	78.75	5	-78.93	78.86
-80.75	78.75	5	-78.42	78.85
-80.25	78.75	5	-77.92	78.85
-79.75	78.75	5	-77.42	78.85
-79.25	78.75	5	-76.91	78.85
-78.75	78.75	5	-76.41	78.84
-78.25	78.75	5	-75.9	78.84
-77.75	78.75	5	-75.4	78.84
-77.25	78.75	5	-74.9	78.84
-76.75	78.75	5	-74.39	78.83
-76.25	78.75	5	-73.89	78.83
-75.75	78.75	5	-73.39	78.83
-75.25	78.75	5	-72.88	78.83
-69.75	78.75	5	-67.35	78.8
-69.25	78.75	5	-66.85	78.79
-68.75	78.75	5	-66.35	78.79
-68.25	78.75	5	-65.85	78.79
-67.75	78.75	5	-65.35	78.79
-67.25	78.75	5	-64.85	78.78
-66.75	78.75	5	-64.35	78.78
-66.25	78.75	5	-63.84	78.78
-65.75	78.75	5	-63.34	78.78
-65.25	78.75	5	-62.84	78.77
-64.75	78.75	5	-62.34	78.77
-64.25	78.75	5	-61.84	78.77
-63.75	78.75	5	-61.34	78.77
-63.25	78.75	5	-60.84	78.76
-62.75	78.75	5	-60.34	78.76
-62.25	78.75	5	-59.84	78.76
-61.75	78.75	5	-59.34	78.75
-61.25	78.75	5	-58.84	78.75
-60.75	78.75	5	-58.34	78.75
-60.25	78.75	5	-57.84	78.75
-59.75	78.75	5	-57.34	78.74
-59.25	78.75	5	-56.84	78.74
-58.75	78.75	5	-56.34	78.74
-58.25	78.75	5	-55.84	78.74
-57.75	78.75	5	-55.34	78.73
-57.25	78.75	5	-54.84	78.73
-56.75	78.75	5	-54.35	78.73
-56.25	78.75	5	-53.85	78.73
-55.75	78.75	5	-53.35	78.72
-55.25	78.75	5	-52.85	78.72
-54.75	78.75	5	-52.35	78.72
-54.25	78.75	5	-51.85	78.71
-53.75	78.75	5	-51.35	78.71
-53.25	78.75	5	-50.86	78.71
-52.75	78.75	5	-50.36	78.71
-52.25	78.75	5	-49.86	78.7
-101.25	78.25	5	-99.25	78.45
-100.75	78.25	5	-98.74	78.45
-100.25	78.25	5	-98.23	78.44
-99.75	78.25	5	-97.72	78.44
-97.75	78.25	5	-95.69	78.43
-97.25	78.25	5	-95.18	78.43
-96.75	78.25	5	-94.68	78.43
-96.25	78.25	5	-94.17	78.43
-95.75	78.25	5	-93.66	78.42
-91.75	78.25	5	-89.61	78.41
-91.25	78.25	5	-89.1	78.4
-90.75	78.25	5	-88.59	78.4
-89.75	78.25	5	-87.58	78.4
-89.25	78.25	5	-87.07	78.39
-88.75	78.25	5	-86.57	78.39
-87.25	78.25	5	-85.05	78.39
-86.75	78.25	5	-84.55	78.38
-86.25	78.25	5	-84.04	78.38
-85.75	78.25	5	-83.53	78.38
-85.25	78.25	5	-83.03	78.38
-84.75	78.25	5	-82.52	78.37
-84.25	78.25	5	-82.02	78.37
-83.75	78.25	5	-81.51	78.37
-83.25	78.25	5	-81.01	78.37
-82.75	78.25	5	-80.51	78.36
-82.25	78.25	5	-80	78.36
-81.75	78.25	5	-79.5	78.36
-81.25	78.25	5	-78.99	78.36
-80.75	78.25	5	-78.49	78.35
-80.25	78.25	5	-77.98	78.35
-79.75	78.25	5	-77.48	78.35
-79.25	78.25	5	-76.98	78.35
-78.75	78.25	5	-76.47	78.34
-78.25	78.25	5	-75.97	78.34
-77.75	78.25	5	-75.46	78.34
-77.25	78.25	5	-74.96	78.34
-76.75	78.25	5	-74.46	78.33
-76.25	78.25	5	-73.95	78.33
-75.75	78.25	5	-73.45	78.33
-72.25	78.25	5	-69.93	78.31
-71.75	78.25	5	-69.43	78.31
-71.25	78.25	5	-68.93	78.3
-70.75	78.25	5	-68.42	78.3
-70.25	78.25	5	-67.92	78.3
-69.75	78.25	5	-67.42	78.3
-69.25	78.25	5	-66.92	78.29
-68.75	78.25	5	-66.42	78.29
-68.25	78.25	5	-65.92	78.29
-67.75	78.25	5	-65.41	78.29
-67.25	78.25	5	-64.91	78.28
-66.75	78.25	5	-64.41	78.28
-66.25	78.25	5	-63.91	78.28
-65.75	78.25	5	-63.41	78.28
-65.25	78.25	5	-62.91	78.27
-64.75	78.25	5	-62.41	78.27
-64.25	78.25	5	-61.91	78.27
-63.75	78.25	5	-61.41	78.27
-63.25	78.25	5	-60.91	78.26
-62.75	78.25	5	-60.41	78.26
-62.25	78.25	5	-59.91	78.26
-61.75	78.25	5	-59.41	78.25
-61.25	78.25	5	-58.91	78.25
-60.75	78.25	5	-58.41	78.25
-60.25	78.25	5	-57.91	78.25
-59.75	78.25	5	-57.41	78.24
-59.25	78.25	5	-56.91	78.24
-58.75	78.25	5	-56.41	78.24
-58.25	78.25	5	-55.91	78.24
-57.75	78.25	5	-55.41	78.23
-57.25	78.25	5	-54.91	78.23
-56.75	78.25	5	-54.41	78.23
-56.25	78.25	5	-53.91	78.23
-55.75	78.25	5	-53.41	78.22
-55.25	78.25	5	-52.92	78.22
-54.75	78.25	5	-52.42	78.22
-54.25	78.25	5	-51.92	78.22
-53.75	78.25	5	-51.42	78.21
-53.25	78.25	5	-50.92	78.21
-52.75	78.25	5	-50.42	78.21
-52.25	78.25	5	-49.93	78.2
-114.25	77.75	5	-112.53	77.99
-112.75	77.75	5	-111	77.99
-112.25	77.75	5	-110.49	77.99
-111.75	77.75	5	-109.98	77.99
-111.25	77.75	5	-109.47	77.98
-110.75	77.75	5	-108.96	77.98
-102.25	77.75	5	-100.31	77.95
-101.75	77.75	5	-99.8	77.95
-101.25	77.75	5	-99.29	77.95
-95.75	77.75	5	-93.71	77.92
-95.25	77.75	5	-93.21	77.92
-94.75	77.75	5	-92.7	77.92
-94.25	77.75	5	-92.19	77.92
-93.75	77.75	5	-91.69	77.92
-87.75	77.75	5	-85.61	77.89
-87.25	77.75	5	-85.11	77.89
-86.75	77.75	5	-84.6	77.88
-86.25	77.75	5	-84.1	77.88
-85.25	77.75	5	-83.09	77.88
-84.75	77.75	5	-82.58	77.87
-84.25	77.75	5	-82.08	77.87
-83.75	77.75	5	-81.57	77.87
-83.25	77.75	5	-81.07	77.87
-82.75	77.75	5	-80.56	77.86
-82.25	77.75	5	-80.06	77.86
-81.75	77.75	5	-79.55	77.86
-81.25	77.75	5	-79.05	77.86
-80.75	77.75	5	-78.55	77.85
-80.25	77.75	5	-78.04	77.85
-79.75	77.75	5	-77.54	77.85
-79.25	77.75	5	-77.03	77.85
-78.75	77.75	5	-76.53	77.84
-78.25	77.75	5	-76.03	77.84
-70.25	77.75	5	-67.98	77.8
-69.75	77.75	5	-67.48	77.8
-69.25	77.75	5	-66.98	77.79
-68.75	77.75	5	-66.48	77.79
-68.25	77.75	5	-65.98	77.79
-67.75	77.75	5	-65.48	77.79
-67.25	77.75	5	-64.97	77.78
-66.75	77.75	5	-64.47	77.78
-66.25	77.75	5	-63.97	77.78
-65.75	77.75	5	-63.47	77.78
-65.25	77.75	5	-62.97	77.77
-64.75	77.75	5	-62.47	77.77
-64.25	77.75	5	-61.97	77.77
-63.75	77.75	5	-61.47	77.77
-63.25	77.75	5	-60.97	77.76
-62.75	77.75	5	-60.47	77.76
-62.25	77.75	5	-59.97	77.76
-61.75	77.75	5	-59.47	77.75
-61.25	77.75	5	-58.97	77.75
-60.75	77.75	5	-58.47	77.75
-60.25	77.75	5	-57.97	77.75
-59.75	77.75	5	-57.47	77.74
-59.25	77.75	5	-56.97	77.74
-58.75	77.75	5	-56.47	77.74
-58.25	77.75	5	-55.97	77.74
-57.75	77.75	5	-55.47	77.73
-57.25	77.75	5	-54.97	77.73
-56.75	77.75	5	-54.47	77.73
-56.25	77.75	5	-53.97	77.73
-55.75	77.75	5	-53.47	77.72
-55.25	77.75	5	-52.98	77.72
-54.75	77.75	5	-52.48	77.72
-54.25	77.75	5	-51.98	77.72
-53.75	77.75	5	-51.48	77.71
-53.25	77.75	5	-50.98	77.71
-52.75	77.75	5	-50.48	77.71
-52.25	77.75	5	-49.99	77.7
-119.25	77.25	5	-117.66	77.51
-118.75	77.25	5	-117.15	77.51
-118.25	77.25	5	-116.64	77.51
-117.75	77.25	5	-116.13	77.51
-117.25	77.25	5	-115.62	77.5
-116.75	77.25	5	-115.11	77.5
-116.25	77.25	5	-114.6	77.5
-115.75	77.25	5	-114.09	77.5
-105.25	77.25	5	-103.4	77.46
-104.75	77.25	5	-102.89	77.46
-90.25	77.25	5	-88.19	77.4
-86.75	77.25	5	-84.65	77.38
-86.25	77.25	5	-84.15	77.38
-85.75	77.25	5	-83.64	77.38
-85.25	77.25	5	-83.14	77.38
-84.75	77.25	5	-82.63	77.37
-84.25	77.25	5	-82.13	77.37
-83.75	77.25	5	-81.62	77.37
-83.25	77.25	5	-81.12	77.37
-82.75	77.25	5	-80.62	77.36
-82.25	77.25	5	-80.11	77.36
-81.25	77.25	5	-79.1	77.36
-80.75	77.25	5	-78.6	77.35
-68.75	77.25	5	-66.53	77.29
-68.25	77.25	5	-66.03	77.29
-67.75	77.25	5	-65.53	77.29
