lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	8	-95.66	80.05
-98.75	79.75	8	-95.15	80.04
-95.75	79.75	8	-92.07	80.02
-95.25	79.75	8	-91.56	80.02
-94.75	79.75	8	-91.04	80.01
-94.25	79.75	8	-90.53	80.01
-93.75	79.75	8	-90.02	80.01
-93.25	79.75	8	-89.51	80
-92.75	79.75	8	-88.99	80
-92.25	79.75	8	-88.48	80
-91.75	79.75	8	-87.97	79.99
-91.25	79.75	8	-87.46	79.99
-90.75	79.75	8	-86.95	79.98
-90.25	79.75	8	-86.44	79.98
-89.75	79.75	8	-85.93	79.98
-89.25	79.75	8	-85.41	79.97
-88.75	79.75	8	-84.9	79.97
-88.25	79.75	8	-84.39	79.97
-87.75	79.75	8	-83.88	79.96
-87.25	79.75	8	-83.37	79.96
-86.25	79.75	8	-82.35	79.95
-85.75	79.75	8	-81.85	79.95
-85.25	79.75	8	-81.34	79.94
-84.75	79.75	8	-80.83	79.94
-84.25	79.75	8	-80.32	79.93
-83.75	79.75	8	-79.81	79.93
-83.25	79.75	8	-79.3	79.93
-82.75	79.75	8	-78.79	79.92
-82.25	79.75	8	-78.29	79.92
-81.25	79.75	8	-77.27	79.91
-80.75	79.75	8	-76.76	79.91
-80.25	79.75	8	-76.26	79.9
-79.75	79.75	8	-75.75	79.9
-79.25	79.75	8	-75.24	79.89
-78.75	79.75	8	-74.74	79.89
-78.25	79.75	8	-74.23	79.89
-77.75	79.75	8	-73.73	79.88
-77.25	79.75	8	-73.22	79.88
-76.75	79.75	8	-72.71	79.87
-76.25	79.75	8	-72.21	79.87
-75.75	79.75	8	-71.7	79.87
-75.25	79.75	8	-71.2	79.86
-74.75	79.75	8	-70.69	79.86
-74.25	79.75	8	-70.19	79.85
-73.75	79.75	8	-69.68	79.85
-72.75	79.75	8	-68.68	79.84
-72.25	79.75	8	-68.17	79.84
-71.75	79.75	8	-67.67	79.83
-64.75	79.75	8	-60.64	79.77
-64.25	79.75	8	-60.14	79.77
-63.75	79.75	8	-59.64	79.76
-63.25	79.75	8	-59.14	79.76
-62.75	79.75	8	-58.64	79.76
-62.25	79.75	8	-58.14	79.75
-61.75	79.75	8	-57.64	79.75
-61.25	79.75	8	-57.14	79.74
-60.75	79.75	8	-56.64	79.74
-60.25	79.75	8	-56.14	79.73
-59.75	79.75	8	-55.65	79.73
-59.25	79.75	8	-55.15	79.73
-58.75	79.75	8	-54.65	79.72
-58.25	79.75	8	-54.15	79.72
-57.75	79.75	8	-53.65	79.71
-57.25	79.75	8	-53.16	79.71
-56.75	79.75	8	-52.66	79.7
-56.25	79.75	8	-52.16	79.7
-55.75	79.75	8	-51.66	79.7
-55.25	79.75	8	-51.17	79.69
-54.75	79.75	8	-50.67	79.69
-54.25	79.75	8	-50.18	79.68
-53.75	79.75	8	-49.68	79.68
-53.25	79.75	8	-49.18	79.68
-52.75	79.75	8	-48.69	79.67
-52.25	79.75	8	-48.19	79.67
-105.25	79.25	8	-101.95	79.59
-104.75	79.25	8	-101.43	79.58
-104.25	79.25	8	-100.92	79.58
-103.75	79.25	8	-100.4	79.58
-103.25	79.25	8	-99.88	79.57
-92.25	79.25	8	-88.6	79.5
-91.75	79.25	8	-88.08	79.49
-91.25	79.25	8	-87.57	79.49
-90.75	79.25	8	-87.06	79.49
-90.25	79.25	8	-86.55	79.48
-89.75	79.25	8	-86.04	79.48
-89.25	79.25	8	-85.53	79.47
-88.75	79.25	8	-85.02	79.47
-88.25	79.25	8	-84.51	79.47
-87.75	79.25	8	-84	79.46
-87.25	79.25	8	-83.49	79.46
-86.75	79.25	8	-82.98	79.45
-86.25	79.25	8	-82.47	79.45
-85.75	79.25	8	-81.97	79.45
-85.25	79.25	8	-81.46	79.44
-84.25	79.25	8	-80.44	79.43
