lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	18	-90.23	80.36
-98.75	79.75	18	-89.71	80.35
-95.75	79.75	18	-86.55	80.29
-95.25	79.75	18	-86.03	80.28
-94.75	79.75	18	-85.5	80.27
-94.25	79.75	18	-84.98	80.27
-93.75	79.75	18	-84.46	80.26
-93.25	79.75	18	-83.93	80.25
-92.75	79.75	18	-83.41	80.24
-92.25	79.75	18	-82.89	80.23
-91.75	79.75	18	-82.37	80.22
-91.25	79.75	18	-81.85	80.21
-90.75	79.75	18	-81.33	80.19
-90.25	79.75	18	-80.81	80.18
-89.75	79.75	18	-80.29	80.17
-89.25	79.75	18	-79.78	80.16
-88.75	79.75	18	-79.26	80.15
-88.25	79.75	18	-78.74	80.14
-87.75	79.75	18	-78.23	80.13
-87.25	79.75	18	-77.71	80.12
-86.25	79.75	18	-76.68	80.1
-85.75	79.75	18	-76.17	80.09
-85.25	79.75	18	-75.65	80.08
-84.75	79.75	18	-75.14	80.07
-84.25	79.75	18	-74.63	80.06
-83.75	79.75	18	-74.12	80.05
-83.25	79.75	18	-73.61	80.04
-82.75	79.75	18	-73.1	80.03
-82.25	79.75	18	-72.59	80.02
-81.25	79.75	18	-71.57	80
-80.75	79.75	18	-71.06	79.99
-80.25	79.75	18	-70.55	79.98
-79.75	79.75	18	-70.04	79.97
-79.25	79.75	18	-69.54	79.96
-78.75	79.75	18	-69.03	79.95
-78.25	79.75	18	-68.53	79.93
-77.75	79.75	18	-68.02	79.92
-77.25	79.75	18	-67.52	79.91
-76.75	79.75	18	-67.01	79.9
-76.25	79.75	18	-66.51	79.89
-75.75	79.75	18	-66.01	79.88
-75.25	79.75	18	-65.5	79.87
-74.75	79.75	18	-65	79.86
-74.25	79.75	18	-64.5	79.85
-73.75	79.75	18	-64	79.84
-72.75	79.75	18	-63	79.82
-72.25	79.75	18	-62.5	79.81
-71.75	79.75	18	-62	79.8
-64.75	79.75	18	-55.07	79.65
-64.25	79.75	18	-54.58	79.64
-63.75	79.75	18	-54.09	79.63
-63.25	79.75	18	-53.6	79.62
-62.75	79.75	18	-53.11	79.61
-62.25	79.75	18	-52.62	79.6
-61.75	79.75	18	-52.13	79.58
-61.25	79.75	18	-51.64	79.57
-60.75	79.75	18	-51.15	79.56
-60.25	79.75	18	-50.66	79.55
-59.75	79.75	18	-50.18	79.54
-59.25	79.75	18	-49.69	79.53
-58.75	79.75	18	-49.2	79.52
-58.25	79.75	18	-48.72	79.51
-57.75	79.75	18	-48.23	79.5
-57.25	79.75	18	-47.75	79.49
-56.75	79.75	18	-47.26	79.48
-56.25	79.75	18	-46.78	79.47
-55.75	79.75	18	-46.3	79.46
-55.25	79.75	18	-45.81	79.45
-54.75	79.75	18	-45.33	79.44
-54.25	79.75	18	-44.85	79.43
-53.75	79.75	18	-44.37	79.42
-53.25	79.75	18	-43.88	79.41
-52.75	79.75	18	-43.4	79.4
-52.25	79.75	18	-42.92	79.39
-105.25	79.25	18	-96.9	79.97
-104.75	79.25	18	-96.37	79.97
-104.25	79.25	18	-95.84	79.96
-103.75	79.25	18	-95.3	79.95
-103.25	79.25	18	-94.77	79.94
-92.25	79.25	18	-83.21	79.73
-91.75	79.25	18	-82.69	79.72
-91.25	79.25	18	-82.17	79.71
-90.75	79.25	18	-81.65	79.7
-90.25	79.25	18	-81.13	79.69
-89.75	79.25	18	-80.61	79.68
-89.25	79.25	18	-80.1	79.67
-88.75	79.25	18	-79.58	79.66
-88.25	79.25	18	-79.06	79.65
-87.75	79.25	18	-78.55	79.64
-87.25	79.25	18	-78.03	79.63
-86.75	79.25	18	-77.52	79.62
-86.25	79.25	18	-77	79.61
-85.75	79.25	18	-76.49	79.6
-85.25	79.25	18	-75.98	79.59
-84.25	79.25	18	-74.95	79.56
-83.75	79.25	18	-74.44	79.55
-83.25	79.25	18	-73.93	79.54
-82.75	79.25	18	-73.42	79.53
-82.25	79.25	18	-72.91	79.52
-81.75	79.25	18	-72.4	79.51
-81.25	79.25	18	-71.89	79.5
-80.75	79.25	18	-71.38	79.49
-80.25	79.25	18	-70.88	79.48
-79.75	79.25	18	-70.37	79.47
-79.25	79.25	18	-69.86	79.46
-78.75	79.25	18	-69.36	79.45
-78.25	79.25	18	-68.85	79.44
-77.75	79.25	18	-68.35	79.43
-77.25	79.25	18	-67.84	79.42
-76.75	79.25	18	-67.34	79.41
-65.25	79.25	18	-55.88	79.16
-64.75	79.25	18	-55.38	79.15
-64.25	79.25	18	-54.89	79.14
-63.75	79.25	18	-54.4	79.13
-63.25	79.25	18	-53.91	79.12
-62.75	79.25	18	-53.42	79.11
-62.25	79.25	18	-52.93	79.1
-61.75	79.25	18	-52.44	79.09
-61.25	79.25	18	-51.95	79.08
-60.75	79.25	18	-51.46	79.07
-60.25	79.25	18	-50.97	79.06
-59.75	79.25	18	-50.48	79.05
-59.25	79.25	18	-49.99	79.04
-58.75	79.25	18	-49.51	79.03
-58.25	79.25	18	-49.02	79.02
-57.75	79.25	18	-48.53	79.01
-57.25	79.25	18	-48.05	78.99
-56.75	79.25	18	-47.56	78.98
-56.25	79.25	18	-47.08	78.97
-55.75	79.25	18	-46.59	78.96
-55.25	79.25	18	-46.11	78.95
-54.75	79.25	18	-45.63	78.94
-54.25	79.25	18	-45.14	78.93
-53.75	79.25	18	-44.66	78.92
-53.25	79.25	18	-44.18	78.91
-52.75	79.25	18	-43.7	78.9
-52.25	79.25	18	-43.21	78.89
-103.75	78.75	18	-95.57	79.45
-103.25	78.75	18	-95.04	79.44
-102.75	78.75	18	-94.51	79.43
-102.25	78.75	18	-93.98	79.42
-101.75	78.75	18	-93.45	79.41
-101.25	78.75	18	-92.92	79.4
-100.75	78.75	18	-92.39	79.4
-100.25	78.75	18	-91.87	79.39
-98.25	78.75	18	-89.76	79.35
-97.75	78.75	18	-89.24	79.34
-93.75	78.75	18	-85.05	79.26
-93.25	78.75	18	-84.53	79.25
-92.75	78.75	18	-84.01	79.24
-92.25	78.75	18	-83.49	79.23
-91.75	78.75	18	-82.98	79.22
-91.25	78.75	18	-82.46	79.21
-90.75	78.75	18	-81.94	79.2
-90.25	78.75	18	-81.42	79.19
-89.75	78.75	18	-80.9	79.18
-89.25	78.75	18	-80.39	79.17
-88.75	78.75	18	-79.87	79.16
-88.25	78.75	18	-79.36	79.15
-87.75	78.75	18	-78.84	79.14
-86.75	78.75	18	-77.81	79.12
-86.25	78.75	18	-77.3	79.11
-85.75	78.75	18	-76.79	79.1
-85.25	78.75	18	-76.27	79.09
-84.75	78.75	18	-75.76	79.08
-84.25	78.75	18	-75.25	79.07
-83.75	78.75	18	-74.74	79.06
-82.25	78.75	18	-73.21	79.03
-81.75	78.75	18	-72.7	79.02
-81.25	78.75	18	-72.19	79
-80.75	78.75	18	-71.68	78.99
-80.25	78.75	18	-71.17	78.98
-79.75	78.75	18	-70.67	78.97
-79.25	78.75	18	-70.16	78.96
-78.75	78.75	18	-69.65	78.95
-78.25	78.75	18	-69.15	78.94
-77.75	78.75	18	-68.64	78.93
-77.25	78.75	18	-68.14	78.92
-76.75	78.75	18	-67.63	78.91
-76.25	78.75	18	-67.13	78.9
-75.75	78.75	18	-66.63	78.89
-75.25	78.75	18	-66.12	78.88
-69.75	78.75	18	-60.62	78.76
-69.25	78.75	18	-60.12	78.75
-68.75	78.75	18	-59.63	78.74
-68.25	78.75	18	-59.13	78.73
-67.75	78.75	18	-58.64	78.72
-67.25	78.75	18	-58.14	78.71
-66.75	78.75	18	-57.65	78.7
-66.25	78.75	18	-57.15	78.69
-65.75	78.75	18	-56.66	78.68
-65.25	78.75	18	-56.16	78.66
-64.75	78.75	18	-55.67	78.65
-64.25	78.75	18	-55.18	78.64
-63.75	78.75	18	-54.69	78.63
-63.25	78.75	18	-54.19	78.62
-62.75	78.75	18	-53.7	78.61
-62.25	78.75	18	-53.21	78.6
-61.75	78.75	18	-52.72	78.59
-61.25	78.75	18	-52.23	78.58
-60.75	78.75	18	-51.74	78.57
-60.25	78.75	18	-51.25	78.56
-59.75	78.75	18	-50.76	78.55
-59.25	78.75	18	-50.27	78.54
-58.75	78.75	18	-49.79	78.53
-58.25	78.75	18	-49.3	78.52
-57.75	78.75	18	-48.81	78.51
