lng	lat	avg_age	paleolng	paleolat
-99.25	79.75	13	-93.08	80.21
-98.75	79.75	13	-92.56	80.21
-95.75	79.75	13	-89.44	80.17
-95.25	79.75	13	-88.92	80.16
-94.75	79.75	13	-88.4	80.15
-94.25	79.75	13	-87.88	80.15
-93.75	79.75	13	-87.36	80.14
-93.25	79.75	13	-86.84	80.13
-92.75	79.75	13	-86.33	80.13
-92.25	79.75	13	-85.81	80.12
-91.75	79.75	13	-85.29	80.11
-91.25	79.75	13	-84.78	80.11
-90.75	79.75	13	-84.26	80.1
-90.25	79.75	13	-83.74	80.09
-89.75	79.75	13	-83.23	80.09
-89.25	79.75	13	-82.71	80.08
-88.75	79.75	13	-82.2	80.07
-88.25	79.75	13	-81.68	80.07
-87.75	79.75	13	-81.17	80.06
-87.25	79.75	13	-80.66	80.05
-86.25	79.75	13	-79.63	80.04
-85.75	79.75	13	-79.12	80.03
-85.25	79.75	13	-78.6	80.03
-84.75	79.75	13	-78.09	80.02
-84.25	79.75	13	-77.58	80.01
-83.75	79.75	13	-77.07	80.01
-83.25	79.75	13	-76.56	80
-82.75	79.75	13	-76.05	79.99
-82.25	79.75	13	-75.54	79.98
-81.25	79.75	13	-74.52	79.97
-80.75	79.75	13	-74.01	79.96
-80.25	79.75	13	-73.5	79.96
-79.75	79.75	13	-72.99	79.95
-79.25	79.75	13	-72.48	79.94
-78.75	79.75	13	-71.98	79.93
-78.25	79.75	13	-71.47	79.93
-77.75	79.75	13	-70.96	79.92
-77.25	79.75	13	-70.46	79.91
-76.75	79.75	13	-69.95	79.91
-76.25	79.75	13	-69.44	79.9
-75.75	79.75	13	-68.94	79.89
-75.25	79.75	13	-68.43	79.88
-74.75	79.75	13	-67.93	79.88
-74.25	79.75	13	-67.42	79.87
-73.75	79.75	13	-66.92	79.86
-72.75	79.75	13	-65.91	79.85
-72.25	79.75	13	-65.41	79.84
-71.75	79.75	13	-64.91	79.83
-64.75	79.75	13	-57.91	79.73
-64.25	79.75	13	-57.41	79.72
-63.75	79.75	13	-56.92	79.72
-63.25	79.75	13	-56.42	79.71
-62.75	79.75	13	-55.92	79.7
-62.25	79.75	13	-55.43	79.69
-61.75	79.75	13	-54.93	79.69
-61.25	79.75	13	-54.44	79.68
-60.75	79.75	13	-53.94	79.67
-60.25	79.75	13	-53.45	79.67
-59.75	79.75	13	-52.95	79.66
-59.25	79.75	13	-52.46	79.65
-58.75	79.75	13	-51.97	79.64
-58.25	79.75	13	-51.47	79.64
-57.75	79.75	13	-50.98	79.63
-57.25	79.75	13	-50.49	79.62
-56.75	79.75	13	-50	79.62
-56.25	79.75	13	-49.5	79.61
-55.75	79.75	13	-49.01	79.6
-55.25	79.75	13	-48.52	79.59
-54.75	79.75	13	-48.03	79.59
-54.25	79.75	13	-47.54	79.58
-53.75	79.75	13	-47.05	79.57
-53.25	79.75	13	-46.56	79.57
-52.75	79.75	13	-46.07	79.56
-52.25	79.75	13	-45.58	79.55
-105.25	79.25	13	-99.56	79.78
-104.75	79.25	13	-99.03	79.78
-104.25	79.25	13	-98.51	79.77
-103.75	79.25	13	-97.98	79.77
-103.25	79.25	13	-97.46	79.76
-92.25	79.25	13	-86.02	79.62
-91.75	79.25	13	-85.5	79.62
-91.25	79.25	13	-84.98	79.61
-90.75	79.25	13	-84.47	79.6
-90.25	79.25	13	-83.95	79.6
-89.75	79.25	13	-83.44	79.59
-89.25	79.25	13	-82.92	79.58
-88.75	79.25	13	-82.41	79.58
-88.25	79.25	13	-81.9	79.57
-87.75	79.25	13	-81.38	79.56
-87.25	79.25	13	-80.87	79.56
-86.75	79.25	13	-80.36	79.55
-86.25	79.25	13	-79.84	79.54
-85.75	79.25	13	-79.33	79.53
-85.25	79.25	13	-78.82	79.53
-84.25	79.25	13	-77.8	79.51
-83.75	79.25	13	-77.29	79.51
-83.25	79.25	13	-76.78	79.5
-82.75	79.25	13	-76.27	79.49
-82.25	79.25	13	-75.76	79.49
-81.75	79.25	13	-75.25	79.48
-81.25	79.25	13	-74.74	79.47
-80.75	79.25	13	-74.23	79.46
-80.25	79.25	13	-73.72	79.46
-79.75	79.25	13	-73.21	79.45
-79.25	79.25	13	-72.7	79.44
-78.75	79.25	13	-72.2	79.44
-78.25	79.25	13	-71.69	79.43
-77.75	79.25	13	-71.18	79.42
-77.25	79.25	13	-70.68	79.41
-76.75	79.25	13	-70.17	79.41
-65.25	79.25	13	-58.63	79.24
-64.75	79.25	13	-58.13	79.23
-64.25	79.25	13	-57.63	79.23
-63.75	79.25	13	-57.13	79.22
-63.25	79.25	13	-56.64	79.21
-62.75	79.25	13	-56.14	79.2
-62.25	79.25	13	-55.64	79.2
-61.75	79.25	13	-55.15	79.19
-61.25	79.25	13	-54.65	79.18
-60.75	79.25	13	-54.16	79.17
-60.25	79.25	13	-53.66	79.17
-59.75	79.25	13	-53.17	79.16
-59.25	79.25	13	-52.67	79.15
-58.75	79.25	13	-52.18	79.15
-58.25	79.25	13	-51.69	79.14
-57.75	79.25	13	-51.19	79.13
-57.25	79.25	13	-50.7	79.12
-56.75	79.25	13	-50.21	79.12
-56.25	79.25	13	-49.72	79.11
-55.75	79.25	13	-49.22	79.1
