x,y
-103.75,47.25
-103.25,47.25
-102.75,47.25
-102.25,47.25
-101.75,47.25
-101.25,47.25
-100.75,47.25
-100.25,47.25
-99.75,47.25
-99.25,47.25
-98.75,47.25
-98.25,47.25
-97.75,47.25
-97.25,47.25
-96.75,47.25
-96.25,47.25
-111.25,46.75
-109.75,46.75
-108.75,46.75
-108.25,46.75
-107.75,46.75
-107.25,46.75
-106.75,46.75
-106.25,46.75
-105.75,46.75
-105.25,46.75
-104.75,46.75
-104.25,46.75
-103.75,46.75
-103.25,46.75
-102.75,46.75
-102.25,46.75
-101.75,46.75
-101.25,46.75
-100.75,46.75
-100.25,46.75
-99.75,46.75
-99.25,46.75
-98.75,46.75
-98.25,46.75
-97.75,46.75
-97.25,46.75
-96.75,46.75
-110.75,46.25
-109.75,46.25
-109.25,46.25
-108.75,46.25
-108.25,46.25
-107.75,46.25
-107.25,46.25
-106.75,46.25
-106.25,46.25
-105.75,46.25
-105.25,46.25
-104.75,46.25
-104.25,46.25
-103.75,46.25
-103.25,46.25
-102.75,46.25
-102.25,46.25
-101.75,46.25
-101.25,46.25
-100.75,46.25
-100.25,46.25
-99.75,46.25
-99.25,46.25
-98.75,46.25
-98.25,46.25
-97.75,46.25
-97.25,46.25
-96.75,46.25
-96.25,46.25
-110.25,45.75
-109.75,45.75
-109.25,45.75
-108.75,45.75
-108.25,45.75
-107.75,45.75
-107.25,45.75
-106.75,45.75
-106.25,45.75
-105.75,45.75
-105.25,45.75
-104.75,45.75
-104.25,45.75
-103.75,45.75
-103.25,45.75
-102.75,45.75
-102.25,45.75
-101.75,45.75
-101.25,45.75
-100.75,45.75
-100.25,45.75
-99.75,45.75
-99.25,45.75
-98.75,45.75
-98.25,45.75
-97.75,45.75
-97.25,45.75
-96.75,45.75
-96.25,45.75
-109.25,45.25
-108.75,45.25
-108.25,45.25
-107.75,45.25
-107.25,45.25
-106.75,45.25
-106.25,45.25
-105.75,45.25
-105.25,45.25
-104.75,45.25
-104.25,45.25
-103.75,45.25
-103.25,45.25
-102.75,45.25
-102.25,45.25
-101.75,45.25
-101.25,45.25
-100.75,45.25
-100.25,45.25
-99.75,45.25
-99.25,45.25
-98.75,45.25
-98.25,45.25
-97.75,45.25
-97.25,45.25
-96.75,45.25
-96.25,45.25
-95.75,45.25
-106.75,44.75
-106.25,44.75
-105.75,44.75
-105.25,44.75
-103.75,44.75
-103.25,44.75
-102.75,44.75
-102.25,44.75
-101.75,44.75
-101.25,44.75
-100.75,44.75
-100.25,44.75
-99.75,44.75
-99.25,44.75
-98.75,44.75
-98.25,44.75
-97.75,44.75
-97.25,44.75
-96.75,44.75
-96.25,44.75
-95.75,44.75
-95.25,44.75
-94.75,44.75
-94.25,44.75
-92.75,44.75
-106.75,44.25
-106.25,44.25
-105.75,44.25
-105.25,44.25
-104.75,44.25
-103.25,44.25
-102.75,44.25
-102.25,44.25
-101.75,44.25
-101.25,44.25
-100.75,44.25
-100.25,44.25
-99.75,44.25
-99.25,44.25
-98.75,44.25
-98.25,44.25
-97.75,44.25
-97.25,44.25
-96.75,44.25
-96.25,44.25
-95.75,44.25
-95.25,44.25
-94.75,44.25
-94.25,44.25
-93.25,44.25
-106.25,43.75
-105.75,43.75
-105.25,43.75
-104.75,43.75
-104.25,43.75
-103.25,43.75
-102.75,43.75
-102.25,43.75
-101.75,43.75
-101.25,43.75
-100.75,43.75
-100.25,43.75
-99.75,43.75
-99.25,43.75
-98.75,43.75
-98.25,43.75
-97.75,43.75
-97.25,43.75
-96.75,43.75
-96.25,43.75
-95.75,43.75
-95.25,43.75
-94.75,43.75
-94.25,43.75
-93.75,43.75
-93.25,43.75
-92.75,43.75
-106.75,43.25
-106.25,43.25
-105.75,43.25
-105.25,43.25
-104.75,43.25
-104.25,43.25
-103.75,43.25
-103.25,43.25
-102.75,43.25
-102.25,43.25
-101.75,43.25
-101.25,43.25
-100.75,43.25
-100.25,43.25
-99.75,43.25
-99.25,43.25
-98.75,43.25
-98.25,43.25
-97.75,43.25
-97.25,43.25
-96.75,43.25
-96.25,43.25
-95.75,43.25
-95.25,43.25
-94.75,43.25
-94.25,43.25
-93.75,43.25
-93.25,43.25
-92.75,43.25
-92.25,43.25
-105.25,42.75
-104.75,42.75
-104.25,42.75
-103.75,42.75
-103.25,42.75
-102.75,42.75
-102.25,42.75
-101.75,42.75
-101.25,42.75
-100.75,42.75
-100.25,42.75
-99.75,42.75
-99.25,42.75
-98.75,42.75
-98.25,42.75
-97.75,42.75
-97.25,42.75
-96.75,42.75
-96.25,42.75
-95.75,42.75
-95.25,42.75
-94.75,42.75
-94.25,42.75
-93.75,42.75
-93.25,42.75
-92.75,42.75
-92.25,42.75
