x,y
-152.25,62.25
-149.75,62.25
-149.25,62.25
-148.75,62.25
-148.25,62.25
-147.75,62.25
-147.25,62.25
-146.75,62.25
-146.25,62.25
-145.75,62.25
-145.25,62.25
-144.75,62.25
-144.25,62.25
-143.75,62.25
-143.25,62.25
-142.75,62.25
-142.25,62.25
-141.75,62.25
-141.25,62.25
-140.75,62.25
-140.25,62.25
-139.75,62.25
-139.25,62.25
-138.75,62.25
-138.25,62.25
-137.75,62.25
-137.25,62.25
-136.75,62.25
-136.25,62.25
-135.75,62.25
-135.25,62.25
-134.75,62.25
-134.25,62.25
-133.75,62.25
-133.25,62.25
-132.75,62.25
-132.25,62.25
-131.75,62.25
-131.25,62.25
-130.75,62.25
-154.25,61.75
-153.75,61.75
-153.25,61.75
-152.75,61.75
-152.25,61.75
-151.75,61.75
-149.25,61.75
-145.25,61.75
-144.75,61.75
-144.25,61.75
-143.75,61.75
-143.25,61.75
-142.75,61.75
-142.25,61.75
-141.75,61.75
-141.25,61.75
-140.75,61.75
-140.25,61.75
-139.75,61.75
-139.25,61.75
-138.75,61.75
-138.25,61.75
-137.75,61.75
-137.25,61.75
-136.75,61.75
-136.25,61.75
-135.75,61.75
-135.25,61.75
-134.75,61.75
-134.25,61.75
-133.75,61.75
-133.25,61.75
-132.75,61.75
-132.25,61.75
-131.75,61.75
-131.25,61.75
-130.75,61.75
-130.25,61.75
-129.75,61.75
-154.25,61.25
-153.75,61.25
-153.25,61.25
-152.75,61.25
-152.25,61.25
-143.25,61.25
-142.75,61.25
-142.25,61.25
-141.75,61.25
-141.25,61.25
-140.75,61.25
-140.25,61.25
-139.75,61.25
-139.25,61.25
-138.75,61.25
-138.25,61.25
-137.75,61.25
-137.25,61.25
-136.75,61.25
-136.25,61.25
-135.75,61.25
-135.25,61.25
-134.75,61.25
-134.25,61.25
-133.75,61.25
-133.25,61.25
-132.75,61.25
-132.25,61.25
-131.75,61.25
-131.25,61.25
-130.75,61.25
-130.25,61.25
-129.75,61.25
-129.25,61.25
-127.25,61.25
-154.75,60.75
-154.25,60.75
-153.75,60.75
-153.25,60.75
-152.75,60.75
-140.25,60.75
-139.75,60.75
-139.25,60.75
-138.75,60.75
-138.25,60.75
-137.75,60.75
-137.25,60.75
-136.75,60.75
-136.25,60.75
-135.75,60.75
-135.25,60.75
-134.75,60.75
-134.25,60.75
-133.75,60.75
-133.25,60.75
-132.75,60.75
-132.25,60.75
-131.75,60.75
-131.25,60.75
-130.75,60.75
-130.25,60.75
-129.75,60.75
-129.25,60.75
-128.75,60.75
-127.75,60.75
-127.25,60.75
-126.75,60.75
-126.25,60.75
-125.75,60.75
-125.25,60.75
-124.75,60.75
-124.25,60.75
-153.75,60.25
-153.25,60.25
-152.75,60.25
-138.75,60.25
-138.25,60.25
-137.75,60.25
-137.25,60.25
-136.75,60.25
-136.25,60.25
-135.75,60.25
-135.25,60.25
-134.75,60.25
-134.25,60.25
-133.75,60.25
-133.25,60.25
-132.75,60.25
-132.25,60.25
-131.75,60.25
-131.25,60.25
-130.75,60.25
-130.25,60.25
-129.75,60.25
-129.25,60.25
-128.75,60.25
-128.25,60.25
-127.75,60.25
-127.25,60.25
-126.75,60.25
-126.25,60.25
-125.75,60.25
-125.25,60.25
-124.75,60.25
-153.75,59.75
-138.25,59.75
-137.75,59.75
-137.25,59.75
-136.75,59.75
-135.25,59.75
-134.75,59.75
-134.25,59.75
-133.75,59.75
-133.25,59.75
-132.75,59.75
-132.25,59.75
-131.75,59.75
-131.25,59.75
-130.75,59.75
-130.25,59.75
-129.75,59.75
-129.25,59.75
-128.75,59.75
-128.25,59.75
-127.75,59.75
-127.25,59.75
-126.75,59.75
-126.25,59.75
-125.75,59.75
-125.25,59.75
-137.25,59.25
-134.25,59.25
-133.75,59.25
-133.25,59.25
-132.75,59.25
-132.25,59.25
-131.75,59.25
-131.25,59.25
-130.75,59.25
-130.25,59.25
-129.75,59.25
-129.25,59.25
-128.75,59.25
-128.25,59.25
-127.75,59.25
-127.25,59.25
-126.75,59.25
-126.25,59.25
-125.75,59.25
-125.25,59.25
-133.25,58.75
-132.75,58.75
-132.25,58.75
-131.75,58.75
-131.25,58.75
-130.75,58.75
-130.25,58.75
-129.75,58.75
-129.25,58.75
-128.75,58.75
-128.25,58.75
-127.75,58.75
-127.25,58.75
-126.75,58.75
-126.25,58.75
-125.75,58.75
-125.25,58.75
-124.75,58.75
-132.25,58.25
-131.75,58.25
-131.25,58.25
-130.75,58.25
-130.25,58.25
-129.75,58.25
-129.25,58.25
-128.75,58.25
-128.25,58.25
-127.75,58.25
-127.25,58.25
-126.75,58.25
-126.25,58.25
-125.75,58.25
-125.25,58.25
-124.75,58.25
-124.25,58.25
-132.25,57.75
-131.75,57.75
-131.25,57.75
-130.75,57.75
-130.25,57.75
-129.75,57.75
-129.25,57.75
-128.75,57.75
-128.25,57.75
-127.75,57.75
-127.25,57.75
-126.75,57.75
-126.25,57.75
-125.75,57.75
-125.25,57.75
-124.75,57.75
-124.25,57.75
-123.75,57.75
-130.75,57.25
-130.25,57.25
-129.75,57.25
-129.25,57.25
-128.75,57.25
-128.25,57.25
-127.75,57.25
-127.25,57.25
-126.75,57.25
-126.25,57.25
-125.75,57.25
-125.25,57.25
-124.75,57.25
-124.25,57.25
-123.75,57.25
-123.25,57.25
-130.75,56.75
-130.25,56.75
-129.75,56.75
-129.25,56.75
-128.75,56.75
-128.25,56.75
-127.75,56.75
-127.25,56.75
-126.75,56.75
-126.25,56.75
-125.75,56.75
-125.25,56.75
-124.75,56.75
-124.25,56.75
-123.75,56.75
-123.25,56.75
-128.25,56.25
-127.75,56.25
-127.25,56.25
-126.75,56.25
-126.25,56.25
-125.75,56.25
-125.25,56.25
-124.75,56.25
-124.25,56.25
-123.75,56.25
-123.25,56.25
-122.75,56.25
-128.25,55.75
-127.75,55.75
-127.25,55.75
-126.75,55.75
-126.25,55.75
-125.75,55.75
-125.25,55.75
-124.75,55.75
-124.25,55.75
-123.75,55.75
-123.25,55.75
-122.75,55.75
-122.25,55.75
-127.25,55.25
-126.75,55.25
-126.25,55.25
-125.75,55.25
-125.25,55.25
-124.75,55.25
-124.25,55.25
-123.75,55.25
-123.25,55.25
