x,y
-82.25,40.25
-81.75,40.25
-81.25,40.25
-80.75,40.25
-80.25,40.25
-79.75,40.25
-79.25,40.25
-78.75,40.25
-78.25,40.25
-77.75,40.25
-77.25,40.25
-76.75,40.25
-76.25,40.25
-75.75,40.25
-75.25,40.25
-74.75,40.25
-74.25,40.25
-91.75,39.75
-91.25,39.75
-90.75,39.75
-90.25,39.75
-89.75,39.75
-89.25,39.75
-88.75,39.75
-88.25,39.75
-87.75,39.75
-87.25,39.75
-86.75,39.75
-86.25,39.75
-85.75,39.75
-85.25,39.75
-84.75,39.75
-84.25,39.75
-83.75,39.75
-83.25,39.75
-82.75,39.75
-82.25,39.75
-81.75,39.75
-81.25,39.75
-80.75,39.75
-80.25,39.75
-79.75,39.75
-79.25,39.75
-78.75,39.75
-78.25,39.75
-77.75,39.75
-77.25,39.75
-76.75,39.75
-76.25,39.75
-75.75,39.75
-75.25,39.75
-74.75,39.75
-91.25,39.25
-90.75,39.25
-90.25,39.25
-89.75,39.25
-89.25,39.25
-88.75,39.25
-88.25,39.25
-87.75,39.25
-87.25,39.25
-86.75,39.25
-86.25,39.25
-85.75,39.25
-85.25,39.25
-84.75,39.25
-84.25,39.25
-83.75,39.25
-83.25,39.25
-82.75,39.25
-82.25,39.25
-81.75,39.25
-81.25,39.25
-80.75,39.25
-80.25,39.25
-79.75,39.25
-79.25,39.25
-78.75,39.25
-78.25,39.25
-77.75,39.25
-77.25,39.25
-76.75,39.25
-75.75,39.25
-74.75,39.25
-92.75,38.75
-92.25,38.75
-91.75,38.75
-91.25,38.75
-90.75,38.75
-90.25,38.75
-89.75,38.75
-89.25,38.75
-88.75,38.75
-88.25,38.75
-87.75,38.75
-87.25,38.75
-86.75,38.75
-86.25,38.75
-85.75,38.75
-85.25,38.75
-84.75,38.75
-84.25,38.75
-83.75,38.75
-83.25,38.75
-82.75,38.75
-82.25,38.75
-81.75,38.75
-81.25,38.75
-80.75,38.75
-80.25,38.75
-79.75,38.75
-79.25,38.75
-78.75,38.75
-78.25,38.75
-77.75,38.75
-77.25,38.75
-76.75,38.75
-75.75,38.75
-93.25,38.25
-92.75,38.25
-92.25,38.25
-91.75,38.25
-91.25,38.25
-90.75,38.25
-90.25,38.25
-89.75,38.25
-89.25,38.25
-88.75,38.25
-88.25,38.25
-87.75,38.25
-87.25,38.25
-86.75,38.25
-86.25,38.25
-85.75,38.25
-85.25,38.25
-84.75,38.25
-84.25,38.25
-83.75,38.25
-83.25,38.25
-82.75,38.25
-82.25,38.25
-81.75,38.25
-81.25,38.25
-80.75,38.25
-80.25,38.25
-79.75,38.25
-79.25,38.25
-78.75,38.25
-78.25,38.25
-77.75,38.25
-77.25,38.25
-76.75,38.25
-75.75,38.25
-93.75,37.75
-93.25,37.75
-92.75,37.75
-92.25,37.75
-91.75,37.75
-91.25,37.75
-90.75,37.75
-90.25,37.75
-89.75,37.75
-89.25,37.75
-88.75,37.75
-88.25,37.75
-87.75,37.75
-87.25,37.75
-86.75,37.75
-86.25,37.75
-85.75,37.75
-85.25,37.75
