x,y
-117.25,37.75
-116.75,37.75
-116.25,37.75
-115.75,37.75
-115.25,37.75
-114.75,37.75
-114.25,37.75
-113.75,37.75
-113.25,37.75
-111.75,37.75
-111.25,37.75
-110.75,37.75
-110.25,37.75
-109.75,37.75
-109.25,37.75
-108.75,37.75
-106.25,37.75
-105.75,37.75
-118.25,37.25
-117.75,37.25
-117.25,37.25
-116.75,37.25
-116.25,37.25
-115.75,37.25
-115.25,37.25
-114.75,37.25
-114.25,37.25
-113.75,37.25
-113.25,37.25
-112.75,37.25
-112.25,37.25
-111.75,37.25
-111.25,37.25
-110.75,37.25
-110.25,37.25
-109.75,37.25
-109.25,37.25
-108.75,37.25
-108.25,37.25
-107.75,37.25
-105.75,37.25
-118.25,36.75
-117.75,36.75
-117.25,36.75
-116.75,36.75
-116.25,36.75
-115.75,36.75
-115.25,36.75
-114.75,36.75
-114.25,36.75
-113.75,36.75
-113.25,36.75
-112.75,36.75
-112.25,36.75
-111.75,36.75
-111.25,36.75
-110.75,36.75
-110.25,36.75
-109.75,36.75
-109.25,36.75
-108.75,36.75
-108.25,36.75
-107.75,36.75
-105.75,36.75
-117.75,36.25
-117.25,36.25
-116.75,36.25
-116.25,36.25
-115.75,36.25
-115.25,36.25
-114.75,36.25
-114.25,36.25
-113.75,36.25
-113.25,36.25
-112.75,36.25
-112.25,36.25
-111.75,36.25
-111.25,36.25
-110.75,36.25
-110.25,36.25
-109.75,36.25
-109.25,36.25
-108.75,36.25
-108.25,36.25
-107.75,36.25
-107.25,36.25
-106.25,36.25
-117.75,35.75
-117.25,35.75
-116.75,35.75
-116.25,35.75
-115.75,35.75
-115.25,35.75
-114.75,35.75
-114.25,35.75
-113.75,35.75
-113.25,35.75
-112.75,35.75
-111.25,35.75
-110.75,35.75
-110.25,35.75
-109.75,35.75
-108.75,35.75
-108.25,35.75
-107.75,35.75
-107.25,35.75
-106.25,35.75
-118.25,35.25
-117.75,35.25
-117.25,35.25
-116.75,35.25
-116.25,35.25
-115.75,35.25
-115.25,35.25
-114.75,35.25
-114.25,35.25
-113.75,35.25
-113.25,35.25
-112.75,35.25
-111.25,35.25
-110.75,35.25
-110.25,35.25
-109.75,35.25
-109.25,35.25
-108.75,35.25
-106.75,35.25
-118.25,34.75
-117.75,34.75
-117.25,34.75
-116.75,34.75
-116.25,34.75
-115.75,34.75
-115.25,34.75
-114.75,34.75
-114.25,34.75
-113.75,34.75
-113.25,34.75
-110.75,34.75
-110.25,34.75
-109.75,34.75
-109.25,34.75
-108.75,34.75
-108.25,34.75
-107.25,34.75
-106.75,34.75
-116.25,34.25
-115.75,34.25
-115.25,34.25
-114.75,34.25
-114.25,34.25
-113.75,34.25
-113.25,34.25
-112.75,34.25
-108.75,34.25
-106.75,34.25
-116.25,33.75
-115.75,33.75
-115.25,33.75
-114.75,33.75
-114.25,33.75
-113.75,33.75
-113.25,33.75
-112.75,33.75
-112.25,33.75
-111.75,33.75
-108.25,33.75
-107.25,33.75
-106.75,33.75
-106.25,33.75
-104.25,33.75
-116.25,33.25
-115.75,33.25
-115.25,33.25
-114.75,33.25
-114.25,33.25
-113.75,33.25
-113.25,33.25
-112.75,33.25
-112.25,33.25
-111.75,33.25
-111.25,33.25
-110.25,33.25
-107.25,33.25
-106.75,33.25
-106.25,33.25
-104.25,33.25
-115.75,32.75
-115.25,32.75
-114.75,32.75
-114.25,32.75
-113.75,32.75
-113.25,32.75
-112.75,32.75
-112.25,32.75
-111.75,32.75
-111.25,32.75
-108.75,32.75
-108.25,32.75
-107.25,32.75
-106.75,32.75
-106.25,32.75
-104.75,32.75
-104.25,32.75
-115.75,32.25
-115.25,32.25
-114.75,32.25
-114.25,32.25
-113.75,32.25
-113.25,32.25
-112.75,32.25
-112.25,32.25
-111.75,32.25
-111.25,32.25
-110.75,32.25
-108.75,32.25
-108.25,32.25
-107.75,32.25
-107.25,32.25
-106.75,32.25
-106.25,32.25
-105.75,32.25
-105.25,32.25
-104.25,32.25
-103.75,32.25
-115.25,31.75
-114.25,31.75
-113.75,31.75
-113.25,31.75
-112.75,31.75
-112.25,31.75
-111.75,31.75
-108.25,31.75
-107.75,31.75
-107.25,31.75
-106.75,31.75
-106.25,31.75
-105.75,31.75
-105.25,31.75
-104.75,31.75
-104.25,31.75
-103.75,31.75
-103.25,31.75
-115.25,31.25
-113.25,31.25
-112.75,31.25
-112.25,31.25
-111.75,31.25
-111.25,31.25
-107.75,31.25
-107.25,31.25
-106.75,31.25
-106.25,31.25
-105.75,31.25
-105.25,31.25
-104.75,31.25
-104.25,31.25
-103.75,31.25
-103.25,31.25
-102.75,31.25
-102.25,31.25
-112.75,30.75
-112.25,30.75
-111.75,30.75
-111.25,30.75
-107.25,30.75
-106.75,30.75
-106.25,30.75
-105.75,30.75
-105.25,30.75
-104.75,30.75
-104.25,30.75
-103.75,30.75
-103.25,30.75
-102.75,30.75
-102.25,30.75
-115.25,30.25
-114.75,30.25
-112.75,30.25
-112.25,30.25
-111.75,30.25
-111.25,30.25
-106.75,30.25
-106.25,30.25
-105.75,30.25
-105.25,30.25
-104.75,30.25
-104.25,30.25
-103.75,30.25
-103.25,30.25
-102.75,30.25
-102.25,30.25
-101.75,30.25
-115.25,29.75
-114.75,29.75
-112.25,29.75
-111.75,29.75
-111.25,29.75
-110.75,29.75
-105.75,29.75
-105.25,29.75
-104.75,29.75
-104.25,29.75
-103.75,29.75
-103.25,29.75
-102.75,29.75
-102.25,29.75
-101.75,29.75
-101.25,29.75
-114.75,29.25
-114.25,29.25
-111.75,29.25
-111.25,29.25
-110.75,29.25
-105.75,29.25
-105.25,29.25
-104.75,29.25
-104.25,29.25
-103.75,29.25
-103.25,29.25
-102.75,29.25
-102.25,29.25
-101.75,29.25
-114.25,28.75
-113.75,28.75
-111.75,28.75
-111.25,28.75
-110.75,28.75
-105.75,28.75
-105.25,28.75
-104.75,28.75
-104.25,28.75
-103.75,28.75
-103.25,28.75
-102.75,28.75
-102.25,28.75
-113.75,28.25
-113.25,28.25
-111.25,28.25
-110.75,28.25
-105.25,28.25
-104.75,28.25
-104.25,28.25
-103.75,28.25
-103.25,28.25
-102.75,28.25
-102.25,28.25
-101.75,28.25
-113.75,27.75
-113.25,27.75
-112.75,27.75
-110.25,27.75
-105.25,27.75
-104.75,27.75
-104.25,27.75
-103.75,27.75
-103.25,27.75
-102.75,27.75
-102.25,27.75
-101.75,27.75
-114.25,27.25
-113.75,27.25
-113.25,27.25
-112.75,27.25
-104.75,27.25
-104.25,27.25
-103.75,27.25
-103.25,27.25
-102.75,27.25
-102.25,27.25
-101.75,27.25
-101.25,27.25
-112.75,26.75
-112.25,26.75
-109.25,26.75
-104.75,26.75
-104.25,26.75
-103.75,26.75
-103.25,26.75
-102.75,26.75
-102.25,26.75
-101.75,26.75
-101.25,26.75
-100.75,26.75
-112.25,26.25
-111.75,26.25
-104.75,26.25
-104.25,26.25
-103.75,26.25
-103.25,26.25
-102.75,26.25
-102.25,26.25
-101.75,26.25
-101.25,26.25
-100.75,26.25
-111.75,25.75
-104.25,25.75
-103.75,25.75
-103.25,25.75
-102.75,25.75
-102.25,25.75
-101.75,25.75
-101.25,25.75
-100.75,25.75
-111.75,25.25
-111.25,25.25
-104.25,25.25
-103.75,25.25
-103.25,25.25
-102.75,25.25
-102.25,25.25
-101.75,25.25
-101.25,25.25
