lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	20	-89.07	80.41	-147126	5628495
-98.75	79.75	20	-88.54	80.4	-124498	5627781
-95.75	79.75	20	-85.37	80.34	11320	5625994
-95.25	79.75	20	-84.84	80.33	33958	5626113
-94.75	79.75	20	-84.32	80.32	56596	5626352
-94.25	79.75	20	-83.79	80.3	79233	5626709
-93.75	79.75	20	-83.27	80.29	101867	5627185
-93.25	79.75	20	-82.75	80.28	124498	5627781
-92.75	79.75	20	-82.23	80.27	147126	5628495
-92.25	79.75	20	-81.7	80.26	169750	5629329
-91.75	79.75	20	-81.18	80.25	192369	5630282
-91.25	79.75	20	-80.66	80.24	214983	5631353
-90.75	79.75	20	-80.14	80.22	237591	5632544
-90.25	79.75	20	-79.62	80.21	260192	5633853
-89.75	79.75	20	-79.1	80.2	282786	5635282
-89.25	79.75	20	-78.59	80.19	305373	5636829
-88.75	79.75	20	-78.07	80.18	327951	5638495
-88.25	79.75	20	-77.55	80.17	350519	5640280
-87.75	79.75	20	-77.04	80.15	373078	5642183
-87.25	79.75	20	-76.52	80.14	395627	5644206
-86.25	79.75	20	-75.49	80.12	440691	5648606
-85.75	79.75	20	-74.98	80.11	463205	5650984
-85.25	79.75	20	-74.46	80.1	485706	5653480
-84.75	79.75	20	-73.95	80.08	508194	5656095
-84.25	79.75	20	-73.44	80.07	530667	5658827
-83.75	79.75	20	-72.93	80.06	553126	5661679
-83.25	79.75	20	-72.42	80.05	575570	5664648
-82.75	79.75	20	-71.91	80.04	597998	5667735
-82.25	79.75	20	-71.4	80.03	620409	5670940
-81.25	79.75	20	-70.38	80	665179	5677704
-80.75	79.75	20	-69.87	79.99	687537	5681263
-80.25	79.75	20	-69.37	79.98	709876	5684939
-79.75	79.75	20	-68.86	79.97	732195	5688733
-79.25	79.75	20	-68.36	79.95	754494	5692643
-78.75	79.75	20	-67.85	79.94	776772	5696672
-78.25	79.75	20	-67.35	79.93	799028	5700817
-77.75	79.75	20	-66.84	79.92	821262	5705080
-77.25	79.75	20	-66.34	79.91	843474	5709459
-76.75	79.75	20	-65.84	79.89	865662	5713955
-76.25	79.75	20	-65.33	79.88	887826	5718568
-75.75	79.75	20	-64.83	79.87	909966	5723297
-75.25	79.75	20	-64.33	79.86	932081	5728143
-74.75	79.75	20	-63.83	79.85	954169	5733105
-74.25	79.75	20	-63.33	79.83	976232	5738183
-73.75	79.75	20	-62.83	79.82	998267	5743378
-72.75	79.75	20	-61.84	79.8	1042254	5754114
-72.25	79.75	20	-61.34	79.79	1064205	5759655
-71.75	79.75	20	-60.84	79.77	1086126	5765312
-64.75	79.75	20	-53.94	79.61	1389590	5856532
-64.25	79.75	20	-53.46	79.6	1410996	5863899
-63.75	79.75	20	-52.97	79.58	1432364	5871379
-63.25	79.75	20	-52.48	79.57	1453693	5878971
-62.75	79.75	20	-51.99	79.56	1474980	5886676
-62.25	79.75	20	-51.51	79.55	1496228	5894492
-61.75	79.75	20	-51.02	79.54	1517433	5902420
-61.25	79.75	20	-50.54	79.52	1538597	5910459
-60.75	79.75	20	-50.05	79.51	1559718	5918610
-60.25	79.75	20	-49.57	79.5	1580796	5926872
-59.75	79.75	20	-49.08	79.49	1601830	5935244
-59.25	79.75	20	-48.6	79.48	1622820	5943727
-58.75	79.75	20	-48.12	79.47	1643765	5952320
-58.25	79.75	20	-47.63	79.45	1664664	5961024
-57.75	79.75	20	-47.15	79.44	1685518	5969837
-57.25	79.75	20	-46.67	79.43	1706324	5978760
-56.75	79.75	20	-46.19	79.42	1727084	5987792
-56.25	79.75	20	-45.71	79.41	1747795	5996933
-55.75	79.75	20	-45.23	79.4	1768459	6006183
-55.25	79.75	20	-44.75	79.39	1789073	6015542
-54.75	79.75	20	-44.27	79.37	1809638	6025009
-54.25	79.75	20	-43.79	79.36	1830152	6034584
-53.75	79.75	20	-43.32	79.35	1850616	6044267
-53.25	79.75	20	-42.84	79.34	1871029	6054057
-52.75	79.75	20	-42.36	79.33	1891390	6063955
-52.25	79.75	20	-41.88	79.32	1911699	6073960
-105.25	79.25	20	-95.81	80.04	-420596	5621443
-104.75	79.25	20	-95.27	80.03	-397928	5619290
-104.25	79.25	20	-94.74	80.02	-375248	5617256
-103.75	79.25	20	-94.2	80.01	-352558	5615342
-103.25	79.25	20	-93.67	80	-329858	5613546
-92.25	79.25	20	-82.06	79.76	170737	5604327
-91.75	79.25	20	-81.54	79.75	193488	5605285
-91.25	79.25	20	-81.02	79.74	216233	5606363
-90.75	79.25	20	-80.5	79.73	238973	5607561
-90.25	79.25	20	-79.99	79.72	261705	5608878
-89.75	79.25	20	-79.47	79.71	284431	5610314
-89.25	79.25	20	-78.95	79.69	307148	5611871
-88.75	79.25	20	-78.43	79.68	329858	5613546
-88.25	79.25	20	-77.92	79.67	352558	5615342
-87.75	79.25	20	-77.4	79.66	375248	5617256
-87.25	79.25	20	-76.89	79.65	397928	5619290
-86.75	79.25	20	-76.37	79.64	420596	5621443
-86.25	79.25	20	-75.86	79.62	443254	5623716
-85.75	79.25	20	-75.34	79.61	465898	5626108
-85.25	79.25	20	-74.83	79.6	488530	5628618
-84.25	79.25	20	-73.81	79.58	533753	5633997
-83.75	79.25	20	-73.3	79.57	556343	5636865
-83.25	79.25	20	-72.79	79.55	578917	5639851
-82.75	79.25	20	-72.28	79.54	601475	5642956
-82.25	79.25	20	-71.77	79.53	624017	5646180
-81.75	79.25	20	-71.26	79.52	646541	5649523
-81.25	79.25	20	-70.75	79.51	669047	5652983
-80.75	79.25	20	-70.24	79.49	691535	5656563
-80.25	79.25	20	-69.73	79.48	714004	5660260
-79.75	79.25	20	-69.23	79.47	736452	5664076
-79.25	79.25	20	-68.72	79.46	758881	5668010
-78.75	79.25	20	-68.22	79.45	781288	5672061
-78.25	79.25	20	-67.71	79.43	803674	5676231
-77.75	79.25	20	-67.21	79.42	826038	5680518
-77.25	79.25	20	-66.71	79.41	848379	5684923
-76.75	79.25	20	-66.2	79.4	870696	5689445
-65.25	79.25	20	-54.79	79.12	1376100	5825554
-64.75	79.25	20	-54.3	79.11	1397670	5832851
-64.25	79.25	20	-53.81	79.1	1419201	5840261
-63.75	79.25	20	-53.32	79.09	1440693	5847785
-63.25	79.25	20	-52.83	79.08	1462146	5855421
