lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	8	-95.66	80.05	-147126	5628495
-98.75	79.75	8	-95.15	80.04	-124498	5627781
-95.75	79.75	8	-92.07	80.02	11320	5625994
-95.25	79.75	8	-91.56	80.02	33958	5626113
-94.75	79.75	8	-91.04	80.01	56596	5626352
-94.25	79.75	8	-90.53	80.01	79233	5626709
-93.75	79.75	8	-90.02	80.01	101867	5627185
-93.25	79.75	8	-89.51	80	124498	5627781
-92.75	79.75	8	-88.99	80	147126	5628495
-92.25	79.75	8	-88.48	80	169750	5629329
-91.75	79.75	8	-87.97	79.99	192369	5630282
-91.25	79.75	8	-87.46	79.99	214983	5631353
-90.75	79.75	8	-86.95	79.98	237591	5632544
-90.25	79.75	8	-86.44	79.98	260192	5633853
-89.75	79.75	8	-85.93	79.98	282786	5635282
-89.25	79.75	8	-85.41	79.97	305373	5636829
-88.75	79.75	8	-84.9	79.97	327951	5638495
-88.25	79.75	8	-84.39	79.97	350519	5640280
-87.75	79.75	8	-83.88	79.96	373078	5642183
-87.25	79.75	8	-83.37	79.96	395627	5644206
-86.25	79.75	8	-82.35	79.95	440691	5648606
-85.75	79.75	8	-81.85	79.95	463205	5650984
-85.25	79.75	8	-81.34	79.94	485706	5653480
-84.75	79.75	8	-80.83	79.94	508194	5656095
-84.25	79.75	8	-80.32	79.93	530667	5658827
-83.75	79.75	8	-79.81	79.93	553126	5661679
-83.25	79.75	8	-79.3	79.93	575570	5664648
-82.75	79.75	8	-78.79	79.92	597998	5667735
-82.25	79.75	8	-78.29	79.92	620409	5670940
-81.25	79.75	8	-77.27	79.91	665179	5677704
-80.75	79.75	8	-76.76	79.91	687537	5681263
-80.25	79.75	8	-76.26	79.9	709876	5684939
-79.75	79.75	8	-75.75	79.9	732195	5688733
-79.25	79.75	8	-75.24	79.89	754494	5692643
-78.75	79.75	8	-74.74	79.89	776772	5696672
-78.25	79.75	8	-74.23	79.89	799028	5700817
