lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	1	-98.82	79.79	-147126	5628495
-98.75	79.75	1	-98.31	79.79	-124498	5627781
-95.75	79.75	1	-95.3	79.79	11320	5625994
-95.25	79.75	1	-94.8	79.79	33958	5626113
-94.75	79.75	1	-94.3	79.78	56596	5626352
-94.25	79.75	1	-93.8	79.78	79233	5626709
-93.75	79.75	1	-93.3	79.78	101867	5627185
-93.25	79.75	1	-92.79	79.78	124498	5627781
-92.75	79.75	1	-92.29	79.78	147126	5628495
-92.25	79.75	1	-91.79	79.78	169750	5629329
-91.75	79.75	1	-91.29	79.78	192369	5630282
-91.25	79.75	1	-90.79	79.78	214983	5631353
-90.75	79.75	1	-90.29	79.78	237591	5632544
-90.25	79.75	1	-89.79	79.78	260192	5633853
-89.75	79.75	1	-89.28	79.78	282786	5635282
-89.25	79.75	1	-88.78	79.78	305373	5636829
-88.75	79.75	1	-88.28	79.78	327951	5638495
-88.25	79.75	1	-87.78	79.78	350519	5640280
-87.75	79.75	1	-87.28	79.78	373078	5642183
-87.25	79.75	1	-86.78	79.78	395627	5644206
-86.25	79.75	1	-85.77	79.78	440691	5648606
-85.75	79.75	1	-85.27	79.78	463205	5650984
-85.25	79.75	1	-84.77	79.78	485706	5653480
-84.75	79.75	1	-84.27	79.78	508194	5656095
-84.25	79.75	1	-83.77	79.78	530667	5658827
-83.75	79.75	1	-83.27	79.77	553126	5661679
-83.25	79.75	1	-82.77	79.77	575570	5664648
-82.75	79.75	1	-82.27	79.77	597998	5667735
-82.25	79.75	1	-81.76	79.77	620409	5670940
-81.25	79.75	1	-80.76	79.77	665179	5677704
-80.75	79.75	1	-80.26	79.77	687537	5681263
-80.25	79.75	1	-79.76	79.77	709876	5684939
-79.75	79.75	1	-79.26	79.77	732195	5688733
-79.25	79.75	1	-78.76	79.77	754494	5692643
-78.75	79.75	1	-78.26	79.77	776772	5696672
-78.25	79.75	1	-77.76	79.77	799028	5700817
-77.75	79.75	1	-77.26	79.77	821262	5705080
-77.25	79.75	1	-76.75	79.77	843474	5709459
-76.75	79.75	1	-76.25	79.77	865662	5713955
-76.25	79.75	1	-75.75	79.77	887826	5718568
-75.75	79.75	1	-75.25	79.77	909966	5723297
-75.25	79.75	1	-74.75	79.77	932081	5728143
-74.75	79.75	1	-74.25	79.77	954169	5733105
-74.25	79.75	1	-73.75	79.77	976232	5738183
-73.75	79.75	1	-73.25	79.76	998267	5743378
-72.75	79.75	1	-72.25	79.76	1042254	5754114
-72.25	79.75	1	-71.75	79.76	1064205	5759655
-71.75	79.75	1	-71.25	79.76	1086126	5765312
-64.75	79.75	1	-64.24	79.76	1389590	5856532
-64.25	79.75	1	-63.74	79.75	1410996	5863899
-63.75	79.75	1	-63.24	79.75	1432364	5871379
-63.25	79.75	1	-62.74	79.75	1453693	5878971
-62.75	79.75	1	-62.24	79.75	1474980	5886676
-62.25	79.75	1	-61.74	79.75	1496228	5894492
-61.75	79.75	1	-61.24	79.75	1517433	5902420
-61.25	79.75	1	-60.74	79.75	1538597	5910459
-60.75	79.75	1	-60.24	79.75	1559718	5918610
-60.25	79.75	1	-59.74	79.75	1580796	5926872
-59.75	79.75	1	-59.24	79.75	1601830	5935244
-59.25	79.75	1	-58.74	79.75	1622820	5943727
-58.75	79.75	1	-58.24	79.75	1643765	5952320
-58.25	79.75	1	-57.74	79.75	1664664	5961024
-57.75	79.75	1	-57.24	79.75	1685518	5969837
-57.25	79.75	1	-56.74	79.75	1706324	5978760
-56.75	79.75	1	-56.24	79.75	1727084	5987792
-56.25	79.75	1	-55.74	79.75	1747795	5996933
-55.75	79.75	1	-55.24	79.75	1768459	6006183
-55.25	79.75	1	-54.74	79.75	1789073	6015542
-54.75	79.75	1	-54.24	79.74	1809638	6025009
-54.25	79.75	1	-53.74	79.74	1830152	6034584
-53.75	79.75	1	-53.24	79.74	1850616	6044267
-53.25	79.75	1	-52.74	79.74	1871029	6054057
-52.75	79.75	1	-52.24	79.74	1891390	6063955
-52.25	79.75	1	-51.74	79.74	1911699	6073960
