lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	13	-93.08	80.21	-147126	5628495
-98.75	79.75	13	-92.56	80.21	-124498	5627781
-95.75	79.75	13	-89.44	80.17	11320	5625994
-95.25	79.75	13	-88.92	80.16	33958	5626113
-94.75	79.75	13	-88.4	80.15	56596	5626352
-94.25	79.75	13	-87.88	80.15	79233	5626709
-93.75	79.75	13	-87.36	80.14	101867	5627185
-93.25	79.75	13	-86.84	80.13	124498	5627781
-92.75	79.75	13	-86.33	80.13	147126	5628495
-92.25	79.75	13	-85.81	80.12	169750	5629329
-91.75	79.75	13	-85.29	80.11	192369	5630282
-91.25	79.75	13	-84.78	80.11	214983	5631353
-90.75	79.75	13	-84.26	80.1	237591	5632544
-90.25	79.75	13	-83.74	80.09	260192	5633853
-89.75	79.75	13	-83.23	80.09	282786	5635282
-89.25	79.75	13	-82.71	80.08	305373	5636829
-88.75	79.75	13	-82.2	80.07	327951	5638495
-88.25	79.75	13	-81.68	80.07	350519	5640280
-87.75	79.75	13	-81.17	80.06	373078	5642183
-87.25	79.75	13	-80.66	80.05	395627	5644206
-86.25	79.75	13	-79.63	80.04	440691	5648606
-85.75	79.75	13	-79.12	80.03	463205	5650984
-85.25	79.75	13	-78.6	80.03	485706	5653480
-84.75	79.75	13	-78.09	80.02	508194	5656095
-84.25	79.75	13	-77.58	80.01	530667	5658827
-83.75	79.75	13	-77.07	80.01	553126	5661679
-83.25	79.75	13	-76.56	80	575570	5664648
-82.75	79.75	13	-76.05	79.99	597998	5667735
-82.25	79.75	13	-75.54	79.98	620409	5670940
-81.25	79.75	13	-74.52	79.97	665179	5677704
-80.75	79.75	13	-74.01	79.96	687537	5681263
-80.25	79.75	13	-73.5	79.96	709876	5684939
-79.75	79.75	13	-72.99	79.95	732195	5688733
-79.25	79.75	13	-72.48	79.94	754494	5692643
-78.75	79.75	13	-71.98	79.93	776772	5696672
-78.25	79.75	13	-71.47	79.93	799028	5700817
-77.75	79.75	13	-70.96	79.92	821262	5705080
-77.25	79.75	13	-70.46	79.91	843474	5709459
-76.75	79.75	13	-69.95	79.91	865662	5713955
-76.25	79.75	13	-69.44	79.9	887826	5718568
-75.75	79.75	13	-68.94	79.89	909966	5723297
-75.25	79.75	13	-68.43	79.88	932081	5728143
-74.75	79.75	13	-67.93	79.88	954169	5733105
-74.25	79.75	13	-67.42	79.87	976232	5738183
-73.75	79.75	13	-66.92	79.86	998267	5743378
-72.75	79.75	13	-65.91	79.85	1042254	5754114
-72.25	79.75	13	-65.41	79.84	1064205	5759655
-71.75	79.75	13	-64.91	79.83	1086126	5765312
-64.75	79.75	13	-57.91	79.73	1389590	5856532
-64.25	79.75	13	-57.41	79.72	1410996	5863899
-63.75	79.75	13	-56.92	79.72	1432364	5871379
-63.25	79.75	13	-56.42	79.71	1453693	5878971
-62.75	79.75	13	-55.92	79.7	1474980	5886676
-62.25	79.75	13	-55.43	79.69	1496228	5894492
-61.75	79.75	13	-54.93	79.69	1517433	5902420
-61.25	79.75	13	-54.44	79.68	1538597	5910459
-60.75	79.75	13	-53.94	79.67	1559718	5918610
-60.25	79.75	13	-53.45	79.67	1580796	5926872
-59.75	79.75	13	-52.95	79.66	1601830	5935244
-59.25	79.75	13	-52.46	79.65	1622820	5943727
-58.75	79.75	13	-51.97	79.64	1643765	5952320
-58.25	79.75	13	-51.47	79.64	1664664	5961024
-57.75	79.75	13	-50.98	79.63	1685518	5969837
-57.25	79.75	13	-50.49	79.62	1706324	5978760
-56.75	79.75	13	-50	79.62	1727084	5987792
-56.25	79.75	13	-49.5	79.61	1747795	5996933
-55.75	79.75	13	-49.01	79.6	1768459	6006183
-55.25	79.75	13	-48.52	79.59	1789073	6015542
-54.75	79.75	13	-48.03	79.59	1809638	6025009
-54.25	79.75	13	-47.54	79.58	1830152	6034584
-53.75	79.75	13	-47.05	79.57	1850616	6044267
-53.25	79.75	13	-46.56	79.57	1871029	6054057
-52.75	79.75	13	-46.07	79.56	1891390	6063955
-52.25	79.75	13	-45.58	79.55	1911699	6073960
-105.25	79.25	13	-99.56	79.78	-420596	5621443
-104.75	79.25	13	-99.03	79.78	-397928	5619290
-104.25	79.25	13	-98.51	79.77	-375248	5617256
-103.75	79.25	13	-97.98	79.77	-352558	5615342
-103.25	79.25	13	-97.46	79.76	-329858	5613546
-92.25	79.25	13	-86.02	79.62	170737	5604327
-91.75	79.25	13	-85.5	79.62	193488	5605285
-91.25	79.25	13	-84.98	79.61	216233	5606363
-90.75	79.25	13	-84.47	79.6	238973	5607561
-90.25	79.25	13	-83.95	79.6	261705	5608878
-89.75	79.25	13	-83.44	79.59	284431	5610314
-89.25	79.25	13	-82.92	79.58	307148	5611871
-88.75	79.25	13	-82.41	79.58	329858	5613546
-88.25	79.25	13	-81.9	79.57	352558	5615342
-87.75	79.25	13	-81.38	79.56	375248	5617256
-87.25	79.25	13	-80.87	79.56	397928	5619290
-86.75	79.25	13	-80.36	79.55	420596	5621443
-86.25	79.25	13	-79.84	79.54	443254	5623716
-85.75	79.25	13	-79.33	79.53	465898	5626108
-85.25	79.25	13	-78.82	79.53	488530	5628618
-84.25	79.25	13	-77.8	79.51	533753	5633997
-83.75	79.25	13	-77.29	79.51	556343	5636865
-83.25	79.25	13	-76.78	79.5	578917	5639851
-82.75	79.25	13	-76.27	79.49	601475	5642956
-82.25	79.25	13	-75.76	79.49	624017	5646180
-81.75	79.25	13	-75.25	79.48	646541	5649523
-81.25	79.25	13	-74.74	79.47	669047	5652983
-80.75	79.25	13	-74.23	79.46	691535	5656563
-80.25	79.25	13	-73.72	79.46	714004	5660260
-79.75	79.25	13	-73.21	79.45	736452	5664076
-79.25	79.25	13	-72.7	79.44	758881	5668010
-78.75	79.25	13	-72.2	79.44	781288	5672061
-78.25	79.25	13	-71.69	79.43	803674	5676231
-77.75	79.25	13	-71.18	79.42	826038	5680518
-77.25	79.25	13	-70.68	79.41	848379	5684923
-76.75	79.25	13	-70.17	79.41	870696	5689445
-65.25	79.25	13	-58.63	79.24	1376100	5825554
-64.75	79.25	13	-58.13	79.23	1397670	5832851
-64.25	79.25	13	-57.63	79.23	1419201	5840261
-63.75	79.25	13	-57.13	79.22	1440693	5847785
