lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	3	-97.93	79.86	-147126	5628495
-98.75	79.75	3	-97.43	79.86	-124498	5627781
-95.75	79.75	3	-94.4	79.86	11320	5625994
-95.25	79.75	3	-93.89	79.85	33958	5626113
-94.75	79.75	3	-93.39	79.85	56596	5626352
-94.25	79.75	3	-92.88	79.85	79233	5626709
-93.75	79.75	3	-92.38	79.85	101867	5627185
-93.25	79.75	3	-91.87	79.85	124498	5627781
-92.75	79.75	3	-91.37	79.85	147126	5628495
-92.25	79.75	3	-90.86	79.85	169750	5629329
-91.75	79.75	3	-90.36	79.85	192369	5630282
-91.25	79.75	3	-89.85	79.84	214983	5631353
-90.75	79.75	3	-89.35	79.84	237591	5632544
-90.25	79.75	3	-88.85	79.84	260192	5633853
-89.75	79.75	3	-88.34	79.84	282786	5635282
-89.25	79.75	3	-87.84	79.84	305373	5636829
-88.75	79.75	3	-87.33	79.84	327951	5638495
-88.25	79.75	3	-86.83	79.84	350519	5640280
-87.75	79.75	3	-86.32	79.83	373078	5642183
-87.25	79.75	3	-85.82	79.83	395627	5644206
-86.25	79.75	3	-84.81	79.83	440691	5648606
-85.75	79.75	3	-84.31	79.83	463205	5650984
-85.25	79.75	3	-83.81	79.83	485706	5653480
-84.75	79.75	3	-83.3	79.83	508194	5656095
-84.25	79.75	3	-82.8	79.82	530667	5658827
-83.75	79.75	3	-82.29	79.82	553126	5661679
-83.25	79.75	3	-81.79	79.82	575570	5664648
-82.75	79.75	3	-81.29	79.82	597998	5667735
-82.25	79.75	3	-80.78	79.82	620409	5670940
-81.25	79.75	3	-79.78	79.82	665179	5677704
-80.75	79.75	3	-79.28	79.81	687537	5681263
-80.25	79.75	3	-78.77	79.81	709876	5684939
-79.75	79.75	3	-78.27	79.81	732195	5688733
-79.25	79.75	3	-77.77	79.81	754494	5692643
-78.75	79.75	3	-77.26	79.81	776772	5696672
-78.25	79.75	3	-76.76	79.81	799028	5700817
-77.75	79.75	3	-76.26	79.8	821262	5705080
-77.25	79.75	3	-75.76	79.8	843474	5709459
-76.75	79.75	3	-75.25	79.8	865662	5713955
-76.25	79.75	3	-74.75	79.8	887826	5718568
-75.75	79.75	3	-74.25	79.8	909966	5723297
-75.25	79.75	3	-73.75	79.8	932081	5728143
-74.75	79.75	3	-73.24	79.8	954169	5733105
-74.25	79.75	3	-72.74	79.79	976232	5738183
-73.75	79.75	3	-72.24	79.79	998267	5743378
-72.75	79.75	3	-71.24	79.79	1042254	5754114
-72.25	79.75	3	-70.73	79.79	1064205	5759655
-71.75	79.75	3	-70.23	79.79	1086126	5765312
-64.75	79.75	3	-63.22	79.76	1389590	5856532
-64.25	79.75	3	-62.72	79.76	1410996	5863899
-63.75	79.75	3	-62.22	79.76	1432364	5871379
-63.25	79.75	3	-61.72	79.76	1453693	5878971
-62.75	79.75	3	-61.21	79.76	1474980	5886676
-62.25	79.75	3	-60.71	79.76	1496228	5894492
-61.75	79.75	3	-60.21	79.75	1517433	5902420
-61.25	79.75	3	-59.71	79.75	1538597	5910459
-60.75	79.75	3	-59.21	79.75	1559718	5918610
-60.25	79.75	3	-58.71	79.75	1580796	5926872
-59.75	79.75	3	-58.21	79.75	1601830	5935244
-59.25	79.75	3	-57.71	79.75	1622820	5943727
-58.75	79.75	3	-57.21	79.75	1643765	5952320
-58.25	79.75	3	-56.72	79.74	1664664	5961024
-57.75	79.75	3	-56.22	79.74	1685518	5969837
-57.25	79.75	3	-55.72	79.74	1706324	5978760
-56.75	79.75	3	-55.22	79.74	1727084	5987792
-56.25	79.75	3	-54.72	79.74	1747795	5996933
-55.75	79.75	3	-54.22	79.74	1768459	6006183
-55.25	79.75	3	-53.72	79.73	1789073	6015542
-54.75	79.75	3	-53.22	79.73	1809638	6025009
-54.25	79.75	3	-52.72	79.73	1830152	6034584
-53.75	79.75	3	-52.22	79.73	1850616	6044267
-53.25	79.75	3	-51.72	79.73	1871029	6054057
-52.75	79.75	3	-51.22	79.73	1891390	6063955
-52.25	79.75	3	-50.73	79.72	1911699	6073960
-105.25	79.25	3	-104.04	79.38	-420596	5621443
-104.75	79.25	3	-103.53	79.38	-397928	5619290
-104.25	79.25	3	-103.03	79.38	-375248	5617256
-103.75	79.25	3	-102.52	79.38	-352558	5615342
-103.25	79.25	3	-102.02	79.37	-329858	5613546
-92.25	79.25	3	-90.9	79.35	170737	5604327
-91.75	79.25	3	-90.4	79.35	193488	5605285
-91.25	79.25	3	-89.9	79.34	216233	5606363
-90.75	79.25	3	-89.39	79.34	238973	5607561
-90.25	79.25	3	-88.89	79.34	261705	5608878
-89.75	79.25	3	-88.38	79.34	284431	5610314
-89.25	79.25	3	-87.88	79.34	307148	5611871
-88.75	79.25	3	-87.38	79.34	329858	5613546
-88.25	79.25	3	-86.87	79.34	352558	5615342
-87.75	79.25	3	-86.37	79.33	375248	5617256
-87.25	79.25	3	-85.86	79.33	397928	5619290
-86.75	79.25	3	-85.36	79.33	420596	5621443
-86.25	79.25	3	-84.86	79.33	443254	5623716
-85.75	79.25	3	-84.35	79.33	465898	5626108
-85.25	79.25	3	-83.85	79.33	488530	5628618
-84.25	79.25	3	-82.84	79.32	533753	5633997
-83.75	79.25	3	-82.34	79.32	556343	5636865
-83.25	79.25	3	-81.84	79.32	578917	5639851
-82.75	79.25	3	-81.33	79.32	601475	5642956
-82.25	79.25	3	-80.83	79.32	624017	5646180
-81.75	79.25	3	-80.33	79.32	646541	5649523
-81.25	79.25	3	-79.82	79.32	669047	5652983
-80.75	79.25	3	-79.32	79.31	691535	5656563
-80.25	79.25	3	-78.82	79.31	714004	5660260
-79.75	79.25	3	-78.31	79.31	736452	5664076
-79.25	79.25	3	-77.81	79.31	758881	5668010
-78.75	79.25	3	-77.31	79.31	781288	5672061
-78.25	79.25	3	-76.81	79.31	803674	5676231
-77.75	79.25	3	-76.3	79.3	826038	5680518
-77.25	79.25	3	-75.8	79.3	848379	5684923
-76.75	79.25	3	-75.3	79.3	870696	5689445
-65.25	79.25	3	-63.77	79.27	1376100	5825554
-64.75	79.25	3	-63.26	79.26	1397670	5832851
-64.25	79.25	3	-62.76	79.26	1419201	5840261
-63.75	79.25	3	-62.26	79.26	1440693	5847785
-63.25	79.25	3	-61.76	79.26	1462146	5855421
-62.75	79.25	3	-61.26	79.26	1483557	5863170
-62.25	79.25	3	-60.76	79.26	1504928	5871032
-61.75	79.25	3	-60.26	79.25	1526257	5879006
-61.25	79.25	3	-59.76	79.25	1547544	5887092
-60.75	79.25	3	-59.26	79.25	1568788	5895290
-60.25	79.25	3	-58.76	79.25	1589988	5903600
-59.75	79.25	3	-58.26	79.25	1611145	5912021
-59.25	79.25	3	-57.76	79.25	1632257	5920553
-58.75	79.25	3	-57.26	79.25	1653323	5929196
-58.25	79.25	3	-56.76	79.24	1674344	5937950
-57.75	79.25	3	-56.26	79.24	1695319	5946815
-57.25	79.25	3	-55.76	79.24	1716246	5955790
-56.75	79.25	3	-55.26	79.24	1737127	5964874
-56.25	79.25	3	-54.77	79.24	1757959	5974069
-55.75	79.25	3	-54.27	79.24	1778742	5983372
-55.25	79.25	3	-53.77	79.23	1799476	5992786
-54.75	79.25	3	-53.27	79.23	1820161	6002308
-54.25	79.25	3	-52.77	79.23	1840795	6011938
-53.75	79.25	3	-52.27	79.23	1861378	6021678
-53.25	79.25	3	-51.77	79.23	1881909	6031525
-52.75	79.25	3	-51.27	79.23	1902388	6041480
-52.25	79.25	3	-50.77	79.22	1922815	6051543
-103.75	78.75	3	-102.55	78.88	-354679	5589385
-103.25	78.75	3	-102.05	78.87	-331842	5587579
-102.75	78.75	3	-101.54	78.87	-308997	5585893
-102.25	78.75	3	-101.04	78.87	-286142	5584327
