lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	7	-96.13	80.01	-147126	5628495
-98.75	79.75	7	-95.61	80.01	-124498	5627781
-95.75	79.75	7	-92.54	79.99	11320	5625994
-95.25	79.75	7	-92.03	79.99	33958	5626113
-94.75	79.75	7	-91.52	79.98	56596	5626352
-94.25	79.75	7	-91.01	79.98	79233	5626709
-93.75	79.75	7	-90.5	79.98	101867	5627185
-93.25	79.75	7	-89.99	79.97	124498	5627781
-92.75	79.75	7	-89.48	79.97	147126	5628495
-92.25	79.75	7	-88.96	79.97	169750	5629329
-91.75	79.75	7	-88.45	79.96	192369	5630282
-91.25	79.75	7	-87.94	79.96	214983	5631353
-90.75	79.75	7	-87.43	79.96	237591	5632544
-90.25	79.75	7	-86.92	79.95	260192	5633853
-89.75	79.75	7	-86.42	79.95	282786	5635282
-89.25	79.75	7	-85.91	79.95	305373	5636829
-88.75	79.75	7	-85.4	79.94	327951	5638495
-88.25	79.75	7	-84.89	79.94	350519	5640280
-87.75	79.75	7	-84.38	79.94	373078	5642183
-87.25	79.75	7	-83.87	79.93	395627	5644206
-86.25	79.75	7	-82.85	79.93	440691	5648606
-85.75	79.75	7	-82.34	79.92	463205	5650984
-85.25	79.75	7	-81.84	79.92	485706	5653480
-84.75	79.75	7	-81.33	79.92	508194	5656095
-84.25	79.75	7	-80.82	79.91	530667	5658827
-83.75	79.75	7	-80.31	79.91	553126	5661679
-83.25	79.75	7	-79.81	79.91	575570	5664648
-82.75	79.75	7	-79.3	79.9	597998	5667735
-82.25	79.75	7	-78.79	79.9	620409	5670940
-81.25	79.75	7	-77.78	79.89	665179	5677704
-80.75	79.75	7	-77.27	79.89	687537	5681263
-80.25	79.75	7	-76.77	79.89	709876	5684939
-79.75	79.75	7	-76.26	79.88	732195	5688733
-79.25	79.75	7	-75.75	79.88	754494	5692643
-78.75	79.75	7	-75.25	79.88	776772	5696672
-78.25	79.75	7	-74.74	79.87	799028	5700817
-77.75	79.75	7	-74.24	79.87	821262	5705080
-77.25	79.75	7	-73.73	79.86	843474	5709459
-76.75	79.75	7	-73.23	79.86	865662	5713955
-76.25	79.75	7	-72.72	79.86	887826	5718568
-75.75	79.75	7	-72.22	79.85	909966	5723297
-75.25	79.75	7	-71.71	79.85	932081	5728143
-74.75	79.75	7	-71.21	79.85	954169	5733105
-74.25	79.75	7	-70.7	79.84	976232	5738183
-73.75	79.75	7	-70.2	79.84	998267	5743378
-72.75	79.75	7	-69.19	79.83	1042254	5754114
-72.25	79.75	7	-68.69	79.83	1064205	5759655
-71.75	79.75	7	-68.18	79.82	1086126	5765312
-64.75	79.75	7	-61.16	79.77	1389590	5856532
-64.25	79.75	7	-60.66	79.77	1410996	5863899
-63.75	79.75	7	-60.16	79.77	1432364	5871379
-63.25	79.75	7	-59.66	79.76	1453693	5878971
-62.75	79.75	7	-59.16	79.76	1474980	5886676
-62.25	79.75	7	-58.66	79.75	1496228	5894492
-61.75	79.75	7	-58.16	79.75	1517433	5902420
-61.25	79.75	7	-57.66	79.75	1538597	5910459
-60.75	79.75	7	-57.16	79.74	1559718	5918610
-60.25	79.75	7	-56.66	79.74	1580796	5926872
-59.75	79.75	7	-56.16	79.74	1601830	5935244
-59.25	79.75	7	-55.66	79.73	1622820	5943727
-58.75	79.75	7	-55.16	79.73	1643765	5952320
-58.25	79.75	7	-54.66	79.72	1664664	5961024
-57.75	79.75	7	-54.17	79.72	1685518	5969837
-57.25	79.75	7	-53.67	79.72	1706324	5978760
-56.75	79.75	7	-53.17	79.71	1727084	5987792
-56.25	79.75	7	-52.67	79.71	1747795	5996933
-55.75	79.75	7	-52.18	79.71	1768459	6006183
-55.25	79.75	7	-51.68	79.7	1789073	6015542
-54.75	79.75	7	-51.18	79.7	1809638	6025009
-54.25	79.75	7	-50.68	79.69	1830152	6034584
-53.75	79.75	7	-50.19	79.69	1850616	6044267
-53.25	79.75	7	-49.69	79.69	1871029	6054057
-52.75	79.75	7	-49.19	79.68	1891390	6063955
-52.25	79.75	7	-48.7	79.68	1911699	6073960
-105.25	79.25	7	-102.37	79.55	-420596	5621443
-104.75	79.25	7	-101.86	79.54	-397928	5619290
-104.25	79.25	7	-101.35	79.54	-375248	5617256
-103.75	79.25	7	-100.83	79.54	-352558	5615342
-103.25	79.25	7	-100.32	79.53	-329858	5613546
-92.25	79.25	7	-89.06	79.47	170737	5604327
-91.75	79.25	7	-88.55	79.46	193488	5605285
-91.25	79.25	7	-88.04	79.46	216233	5606363
-90.75	79.25	7	-87.54	79.46	238973	5607561
-90.25	79.25	7	-87.03	79.45	261705	5608878
-89.75	79.25	7	-86.52	79.45	284431	5610314
-89.25	79.25	7	-86.01	79.45	307148	5611871
-88.75	79.25	7	-85.5	79.44	329858	5613546
-88.25	79.25	7	-84.99	79.44	352558	5615342
-87.75	79.25	7	-84.48	79.44	375248	5617256
-87.25	79.25	7	-83.97	79.43	397928	5619290
-86.75	79.25	7	-83.46	79.43	420596	5621443
-86.25	79.25	7	-82.96	79.43	443254	5623716
-85.75	79.25	7	-82.45	79.42	465898	5626108
-85.25	79.25	7	-81.94	79.42	488530	5628618
-84.25	79.25	7	-80.93	79.41	533753	5633997
-83.75	79.25	7	-80.42	79.41	556343	5636865
-83.25	79.25	7	-79.91	79.41	578917	5639851
-82.75	79.25	7	-79.41	79.4	601475	5642956
-82.25	79.25	7	-78.9	79.4	624017	5646180
-81.75	79.25	7	-78.39	79.4	646541	5649523
-81.25	79.25	7	-77.89	79.39	669047	5652983
-80.75	79.25	7	-77.38	79.39	691535	5656563
-80.25	79.25	7	-76.87	79.39	714004	5660260
-79.75	79.25	7	-76.37	79.38	736452	5664076
-79.25	79.25	7	-75.86	79.38	758881	5668010
-78.75	79.25	7	-75.36	79.38	781288	5672061
-78.25	79.25	7	-74.85	79.37	803674	5676231
-77.75	79.25	7	-74.35	79.37	826038	5680518
-77.25	79.25	7	-73.84	79.36	848379	5684923
-76.75	79.25	7	-73.34	79.36	870696	5689445
-65.25	79.25	7	-61.77	79.28	1376100	5825554
-64.75	79.25	7	-61.27	79.27	1397670	5832851
-64.25	79.25	7	-60.77	79.27	1419201	5840261
-63.75	79.25	7	-60.27	79.27	1440693	5847785
-63.25	79.25	7	-59.77	79.26	1462146	5855421
-62.75	79.25	7	-59.27	79.26	1483557	5863170
-62.25	79.25	7	-58.77	79.25	1504928	5871032
-61.75	79.25	7	-58.27	79.25	1526257	5879006
-61.25	79.25	7	-57.77	79.25	1547544	5887092
-60.75	79.25	7	-57.27	79.24	1568788	5895290
-60.25	79.25	7	-56.77	79.24	1589988	5903600
-59.75	79.25	7	-56.27	79.24	1611145	5912021
-59.25	79.25	7	-55.77	79.23	1632257	5920553
-58.75	79.25	7	-55.27	79.23	1653323	5929196
-58.25	79.25	7	-54.78	79.22	1674344	5937950
-57.75	79.25	7	-54.28	79.22	1695319	5946815
-57.25	79.25	7	-53.78	79.22	1716246	5955790
-56.75	79.25	7	-53.28	79.21	1737127	5964874
-56.25	79.25	7	-52.78	79.21	1757959	5974069
-55.75	79.25	7	-52.29	79.21	1778742	5983372
-55.25	79.25	7	-51.79	79.2	1799476	5992786
-54.75	79.25	7	-51.29	79.2	1820161	6002308
-54.25	79.25	7	-50.79	79.2	1840795	6011938
-53.75	79.25	7	-50.3	79.19	1861378	6021678
-53.25	79.25	7	-49.8	79.19	1881909	6031525
-52.75	79.25	7	-49.3	79.18	1902388	6041480
-52.25	79.25	7	-48.81	79.18	1922815	6051543
-103.75	78.75	7	-100.91	79.04	-354679	5589385
-103.25	78.75	7	-100.4	79.03	-331842	5587579
-102.75	78.75	7	-99.89	79.03	-308997	5585893
-102.25	78.75	7	-99.37	79.03	-286142	5584327
-101.75	78.75	7	-98.86	79.03	-263280	5582882
-101.25	78.75	7	-98.35	79.02	-240411	5581557
-100.75	78.75	7	-97.84	79.02	-217534	5580352
-100.25	78.75	7	-97.32	79.02	-194652	5579268
-98.25	78.75	7	-95.28	79.01	-103076	5576135
-97.75	78.75	7	-94.77	79	-80173	5575653
-93.75	78.75	7	-90.68	78.98	103076	5576135
-93.25	78.75	7	-90.17	78.97	125976	5576737
-92.75	78.75	7	-89.66	78.97	148872	5577460
-92.25	78.75	7	-89.15	78.97	171765	5578304
-91.75	78.75	7	-88.65	78.96	194652	5579268
-91.25	78.75	7	-88.14	78.96	217534	5580352
-90.75	78.75	7	-87.63	78.96	240411	5581557
-90.25	78.75	7	-87.12	78.95	263280	5582882
-89.75	78.75	7	-86.61	78.95	286142	5584327
-89.25	78.75	7	-86.1	78.95	308997	5585893
-88.75	78.75	7	-85.59	78.94	331842	5587579
-88.25	78.75	7	-85.08	78.94	354679	5589385
-87.75	78.75	7	-84.58	78.94	377506	5591311
-86.75	78.75	7	-83.56	78.93	423127	5595523
-86.25	78.75	7	-83.05	78.93	445921	5597809
-85.75	78.75	7	-82.54	78.92	468702	5600215
-85.25	78.75	7	-82.04	78.92	491470	5602741
-84.75	78.75	7	-81.53	78.92	514225	5605387
-84.25	78.75	7	-81.02	78.91	536965	5608152
-83.75	78.75	7	-80.52	78.91	559691	5611037
-82.25	78.75	7	-79	78.9	627772	5620409
-81.75	78.75	7	-78.49	78.9	650431	5623771
-81.25	78.75	7	-77.98	78.89	673073	5627253
