lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	22	-87.4	80.4	-147126	5628495
-98.75	79.75	22	-86.87	80.39	-124498	5627781
-95.75	79.75	22	-83.73	80.31	11320	5625994
-95.25	79.75	22	-83.2	80.29	33958	5626113
-94.75	79.75	22	-82.68	80.28	56596	5626352
-94.25	79.75	22	-82.16	80.27	79233	5626709
-93.75	79.75	22	-81.64	80.25	101867	5627185
-93.25	79.75	22	-81.12	80.24	124498	5627781
-92.75	79.75	22	-80.6	80.23	147126	5628495
-92.25	79.75	22	-80.09	80.21	169750	5629329
-91.75	79.75	22	-79.57	80.2	192369	5630282
-91.25	79.75	22	-79.05	80.19	214983	5631353
-90.75	79.75	22	-78.54	80.17	237591	5632544
-90.25	79.75	22	-78.02	80.16	260192	5633853
-89.75	79.75	22	-77.51	80.14	282786	5635282
-89.25	79.75	22	-77	80.13	305373	5636829
-88.75	79.75	22	-76.48	80.12	327951	5638495
-88.25	79.75	22	-75.97	80.1	350519	5640280
-87.75	79.75	22	-75.46	80.09	373078	5642183
-87.25	79.75	22	-74.95	80.08	395627	5644206
-86.25	79.75	22	-73.93	80.05	440691	5648606
-85.75	79.75	22	-73.42	80.04	463205	5650984
-85.25	79.75	22	-72.92	80.02	485706	5653480
-84.75	79.75	22	-72.41	80.01	508194	5656095
-84.25	79.75	22	-71.9	79.99	530667	5658827
-83.75	79.75	22	-71.4	79.98	553126	5661679
-83.25	79.75	22	-70.89	79.97	575570	5664648
-82.75	79.75	22	-70.39	79.95	597998	5667735
-82.25	79.75	22	-69.88	79.94	620409	5670940
-81.25	79.75	22	-68.88	79.91	665179	5677704
-80.75	79.75	22	-68.38	79.9	687537	5681263
-80.25	79.75	22	-67.88	79.88	709876	5684939
-79.75	79.75	22	-67.38	79.87	732195	5688733
-79.25	79.75	22	-66.88	79.86	754494	5692643
-78.75	79.75	22	-66.38	79.84	776772	5696672
-78.25	79.75	22	-65.88	79.83	799028	5700817
-77.75	79.75	22	-65.38	79.81	821262	5705080
-77.25	79.75	22	-64.89	79.8	843474	5709459
-76.75	79.75	22	-64.39	79.79	865662	5713955
-76.25	79.75	22	-63.9	79.77	887826	5718568
-75.75	79.75	22	-63.4	79.76	909966	5723297
-75.25	79.75	22	-62.91	79.75	932081	5728143
-74.75	79.75	22	-62.41	79.73	954169	5733105
-74.25	79.75	22	-61.92	79.72	976232	5738183
-73.75	79.75	22	-61.43	79.7	998267	5743378
-72.75	79.75	22	-60.45	79.68	1042254	5754114
-72.25	79.75	22	-59.96	79.66	1064205	5759655
-71.75	79.75	22	-59.47	79.65	1086126	5765312
-64.75	79.75	22	-52.68	79.46	1389590	5856532
-64.25	79.75	22	-52.2	79.45	1410996	5863899
-63.75	79.75	22	-51.72	79.43	1432364	5871379
-63.25	79.75	22	-51.24	79.42	1453693	5878971
-62.75	79.75	22	-50.76	79.41	1474980	5886676
-62.25	79.75	22	-50.28	79.39	1496228	5894492
-61.75	79.75	22	-49.8	79.38	1517433	5902420
-61.25	79.75	22	-49.32	79.37	1538597	5910459
-60.75	79.75	22	-48.85	79.35	1559718	5918610
-60.25	79.75	22	-48.37	79.34	1580796	5926872
-59.75	79.75	22	-47.9	79.33	1601830	5935244
-59.25	79.75	22	-47.42	79.31	1622820	5943727
-58.75	79.75	22	-46.95	79.3	1643765	5952320
-58.25	79.75	22	-46.47	79.29	1664664	5961024
-57.75	79.75	22	-46	79.28	1685518	5969837
-57.25	79.75	22	-45.53	79.26	1706324	5978760
-56.75	79.75	22	-45.05	79.25	1727084	5987792
-56.25	79.75	22	-44.58	79.24	1747795	5996933
-55.75	79.75	22	-44.11	79.22	1768459	6006183
-55.25	79.75	22	-43.64	79.21	1789073	6015542
-54.75	79.75	22	-43.17	79.2	1809638	6025009
-54.25	79.75	22	-42.7	79.19	1830152	6034584
-53.75	79.75	22	-42.23	79.17	1850616	6044267
-53.25	79.75	22	-41.76	79.16	1871029	6054057
-52.75	79.75	22	-41.29	79.15	1891390	6063955
-52.25	79.75	22	-40.83	79.14	1911699	6073960
-105.25	79.25	22	-94.19	80.06	-420596	5621443
-104.75	79.25	22	-93.66	80.04	-397928	5619290
-104.25	79.25	22	-93.12	80.03	-375248	5617256
-103.75	79.25	22	-92.59	80.02	-352558	5615342
-103.25	79.25	22	-92.06	80.01	-329858	5613546
-92.25	79.25	22	-80.51	79.72	170737	5604327
-91.75	79.25	22	-80	79.7	193488	5605285
-91.25	79.25	22	-79.48	79.69	216233	5606363
-90.75	79.25	22	-78.96	79.68	238973	5607561
-90.25	79.25	22	-78.45	79.66	261705	5608878
-89.75	79.25	22	-77.94	79.65	284431	5610314
-89.25	79.25	22	-77.42	79.64	307148	5611871
-88.75	79.25	22	-76.91	79.62	329858	5613546
-88.25	79.25	22	-76.4	79.61	352558	5615342
-87.75	79.25	22	-75.89	79.6	375248	5617256
-87.25	79.25	22	-75.38	79.58	397928	5619290
-86.75	79.25	22	-74.87	79.57	420596	5621443
-86.25	79.25	22	-74.36	79.55	443254	5623716
-85.75	79.25	22	-73.85	79.54	465898	5626108
-85.25	79.25	22	-73.34	79.53	488530	5628618
-84.25	79.25	22	-72.33	79.5	533753	5633997
-83.75	79.25	22	-71.82	79.49	556343	5636865
-83.25	79.25	22	-71.32	79.47	578917	5639851
-82.75	79.25	22	-70.81	79.46	601475	5642956
-82.25	79.25	22	-70.31	79.44	624017	5646180
-81.75	79.25	22	-69.8	79.43	646541	5649523
-81.25	79.25	22	-69.3	79.42	669047	5652983
-80.75	79.25	22	-68.8	79.4	691535	5656563
-80.25	79.25	22	-68.3	79.39	714004	5660260
-79.75	79.25	22	-67.8	79.38	736452	5664076
-79.25	79.25	22	-67.3	79.36	758881	5668010
-78.75	79.25	22	-66.8	79.35	781288	5672061
-78.25	79.25	22	-66.3	79.33	803674	5676231
-77.75	79.25	22	-65.8	79.32	826038	5680518
-77.25	79.25	22	-65.31	79.31	848379	5684923
-76.75	79.25	22	-64.81	79.29	870696	5689445
-65.25	79.25	22	-53.55	78.98	1376100	5825554
-64.75	79.25	22	-53.07	78.96	1397670	5832851
-64.25	79.25	22	-52.59	78.95	1419201	5840261
-63.75	79.25	22	-52.11	78.94	1440693	5847785
-63.25	79.25	22	-51.62	78.92	1462146	5855421
-62.75	79.25	22	-51.14	78.91	1483557	5863170
-62.25	79.25	22	-50.66	78.9	1504928	5871032
-61.75	79.25	22	-50.19	78.89	1526257	5879006
-61.25	79.25	22	-49.71	78.87	1547544	5887092
-60.75	79.25	22	-49.23	78.86	1568788	5895290
-60.25	79.25	22	-48.75	78.85	1589988	5903600
-59.75	79.25	22	-48.27	78.83	1611145	5912021
-59.25	79.25	22	-47.8	78.82	1632257	5920553
-58.75	79.25	22	-47.32	78.81	1653323	5929196
-58.25	79.25	22	-46.85	78.79	1674344	5937950
-57.75	79.25	22	-46.37	78.78	1695319	5946815
-57.25	79.25	22	-45.9	78.77	1716246	5955790
-56.75	79.25	22	-45.42	78.75	1737127	5964874
-56.25	79.25	22	-44.95	78.74	1757959	5974069
-55.75	79.25	22	-44.48	78.73	1778742	5983372
-55.25	79.25	22	-44	78.72	1799476	5992786
-54.75	79.25	22	-43.53	78.7	1820161	6002308
-54.25	79.25	22	-43.06	78.69	1840795	6011938
-53.75	79.25	22	-42.59	78.68	1861378	6021678
-53.25	79.25	22	-42.12	78.67	1881909	6031525
-52.75	79.25	22	-41.65	78.65	1902388	6041480
-52.25	79.25	22	-41.18	78.64	1922815	6051543
-103.75	78.75	22	-92.96	79.52	-354679	5589385
-103.25	78.75	22	-92.43	79.51	-331842	5587579
-102.75	78.75	22	-91.9	79.5	-308997	5585893
-102.25	78.75	22	-91.37	79.49	-286142	5584327
-101.75	78.75	22	-90.84	79.47	-263280	5582882
-101.25	78.75	22	-90.31	79.46	-240411	5581557
-100.75	78.75	22	-89.78	79.45	-217534	5580352
-100.25	78.75	22	-89.25	79.43	-194652	5579268
-98.25	78.75	22	-87.15	79.38	-103076	5576135
-97.75	78.75	22	-86.62	79.37	-80173	5575653
-93.75	78.75	22	-82.45	79.26	103076	5576135
-93.25	78.75	22	-81.93	79.25	125976	5576737
-92.75	78.75	22	-81.42	79.24	148872	5577460
-92.25	78.75	22	-80.9	79.22	171765	5578304
-91.75	78.75	22	-80.38	79.21	194652	5579268
-91.25	78.75	22	-79.87	79.2	217534	5580352
-90.75	78.75	22	-79.35	79.18	240411	5581557
-90.25	78.75	22	-78.84	79.17	263280	5582882
-89.75	78.75	22	-78.32	79.16	286142	5584327
-89.25	78.75	22	-77.81	79.14	308997	5585893
-88.75	78.75	22	-77.3	79.13	331842	5587579
-88.25	78.75	22	-76.79	79.11	354679	5589385
-87.75	78.75	22	-76.27	79.1	377506	5591311
-86.75	78.75	22	-75.25	79.07	423127	5595523
-86.25	78.75	22	-74.74	79.06	445921	5597809
-85.75	78.75	22	-74.24	79.05	468702	5600215
-85.25	78.75	22	-73.73	79.03	491470	5602741
-84.75	78.75	22	-73.22	79.02	514225	5605387
-84.25	78.75	22	-72.71	79.01	536965	5608152
-83.75	78.75	22	-72.21	78.99	559691	5611037
-82.25	78.75	22	-70.69	78.95	627772	5620409
-81.75	78.75	22	-70.19	78.94	650431	5623771
-81.25	78.75	22	-69.69	78.92	673073	5627253
-80.75	78.75	22	-69.19	78.91	695696	5630854
-80.25	78.75	22	-68.68	78.89	718300	5634574
-79.75	78.75	22	-68.18	78.88	740884	5638412
-79.25	78.75	22	-67.68	78.87	763448	5642370
-78.75	78.75	22	-67.18	78.85	785990	5646446
-78.25	78.75	22	-66.68	78.84	808510	5650640
-77.75	78.75	22	-66.19	78.83	831009	5654953
-77.25	78.75	22	-65.69	78.81	853484	5659385
-76.75	78.75	22	-65.19	78.8	875935	5663934
-76.25	78.75	22	-64.69	78.78	898363	5668602
-75.75	78.75	22	-64.2	78.77	920765	5673387
-75.25	78.75	22	-63.7	78.76	943142	5678291
-69.75	78.75	22	-58.29	78.61	1187430	5739961
-69.25	78.75	22	-57.8	78.59	1209453	5746266
-68.75	78.75	22	-57.31	78.58	1231442	5752687
-68.25	78.75	22	-56.82	78.56	1253398	5759224
-67.75	78.75	22	-56.34	78.55	1275319	5765876
