lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	28	-81.99	80.32	-147126	5628495
-98.75	79.75	28	-81.47	80.3	-124498	5627781
-95.75	79.75	28	-78.41	80.18	11320	5625994
-95.25	79.75	28	-77.9	80.16	33958	5626113
-94.75	79.75	28	-77.39	80.14	56596	5626352
-94.25	79.75	28	-76.89	80.12	79233	5626709
-93.75	79.75	28	-76.38	80.1	101867	5627185
-93.25	79.75	28	-75.88	80.08	124498	5627781
-92.75	79.75	28	-75.38	80.06	147126	5628495
-92.25	79.75	28	-74.87	80.04	169750	5629329
-91.75	79.75	28	-74.37	80.02	192369	5630282
-91.25	79.75	28	-73.87	80	214983	5631353
-90.75	79.75	28	-73.38	79.98	237591	5632544
-90.25	79.75	28	-72.88	79.96	260192	5633853
-89.75	79.75	28	-72.38	79.94	282786	5635282
-89.25	79.75	28	-71.89	79.92	305373	5636829
-88.75	79.75	28	-71.39	79.9	327951	5638495
-88.25	79.75	28	-70.9	79.88	350519	5640280
-87.75	79.75	28	-70.41	79.86	373078	5642183
-87.25	79.75	28	-69.91	79.84	395627	5644206
-86.25	79.75	28	-68.93	79.8	440691	5648606
-85.75	79.75	28	-68.44	79.78	463205	5650984
-85.25	79.75	28	-67.96	79.76	485706	5653480
-84.75	79.75	28	-67.47	79.74	508194	5656095
-84.25	79.75	28	-66.98	79.72	530667	5658827
-83.75	79.75	28	-66.5	79.7	553126	5661679
-83.25	79.75	28	-66.01	79.68	575570	5664648
-82.75	79.75	28	-65.53	79.66	597998	5667735
-82.25	79.75	28	-65.05	79.64	620409	5670940
-81.25	79.75	28	-64.09	79.6	665179	5677704
-80.75	79.75	28	-63.61	79.58	687537	5681263
-80.25	79.75	28	-63.13	79.56	709876	5684939
-79.75	79.75	28	-62.65	79.54	732195	5688733
-79.25	79.75	28	-62.17	79.52	754494	5692643
-78.75	79.75	28	-61.69	79.5	776772	5696672
-78.25	79.75	28	-61.22	79.48	799028	5700817
-77.75	79.75	28	-60.74	79.46	821262	5705080
-77.25	79.75	28	-60.27	79.44	843474	5709459
-76.75	79.75	28	-59.8	79.42	865662	5713955
-76.25	79.75	28	-59.32	79.4	887826	5718568
-75.75	79.75	28	-58.85	79.38	909966	5723297
-75.25	79.75	28	-58.38	79.36	932081	5728143
-74.75	79.75	28	-57.91	79.34	954169	5733105
-74.25	79.75	28	-57.44	79.32	976232	5738183
-73.75	79.75	28	-56.97	79.3	998267	5743378
-72.75	79.75	28	-56.04	79.27	1042254	5754114
-72.25	79.75	28	-55.57	79.25	1064205	5759655
-71.75	79.75	28	-55.11	79.23	1086126	5765312
-64.75	79.75	28	-49.52	78.7	1389590	5856532
-64.25	79.75	28	-49.08	78.68	1410996	5863899
-63.75	79.75	28	-48.63	78.66	1432364	5871379
-63.25	79.75	28	-48.19	78.65	1453693	5878971
-62.75	79.75	28	-47.75	78.63	1474980	5886676
-62.25	79.75	28	-47.3	78.61	1496228	5894492
-61.75	79.75	28	-46.86	78.6	1517433	5902420
-61.25	79.75	28	-46.42	78.58	1538597	5910459
-60.75	79.75	28	-45.98	78.56	1559718	5918610
-60.25	79.75	28	-45.54	78.55	1580796	5926872
-59.75	79.75	28	-45.1	78.53	1601830	5935244
-59.25	79.75	28	-44.66	78.52	1622820	5943727
-58.75	79.75	28	-44.22	78.5	1643765	5952320
-58.25	79.75	28	-43.78	78.48	1664664	5961024
-57.75	79.75	28	-43.34	78.47	1685518	5969837
-57.25	79.75	28	-42.9	78.45	1706324	5978760
-56.75	79.75	28	-42.47	78.44	1727084	5987792
-56.25	79.75	28	-42.03	78.42	1747795	5996933
-55.75	79.75	28	-41.59	78.4	1768459	6006183
-55.25	79.75	28	-41.16	78.39	1789073	6015542
-54.75	79.75	28	-40.72	78.37	1809638	6025009
-54.25	79.75	28	-40.29	78.36	1830152	6034584
-53.75	79.75	28	-39.85	78.34	1850616	6044267
-53.25	79.75	28	-39.42	78.33	1871029	6054057
-52.75	79.75	28	-38.99	78.31	1891390	6063955
-52.25	79.75	28	-38.56	78.3	1911699	6073960
-105.25	79.25	28	-88.89	80.07	-420596	5621443
-104.75	79.25	28	-88.36	80.05	-397928	5619290
-104.25	79.25	28	-87.83	80.03	-375248	5617256
-103.75	79.25	28	-87.31	80.01	-352558	5615342
-103.25	79.25	28	-86.78	79.99	-329858	5613546
-92.25	79.25	28	-75.5	79.55	170737	5604327
-91.75	79.25	28	-75	79.53	193488	5605285
-91.25	79.25	28	-74.49	79.51	216233	5606363
-90.75	79.25	28	-73.99	79.49	238973	5607561
-90.25	79.25	28	-73.5	79.47	261705	5608878
-89.75	79.25	28	-73	79.45	284431	5610314
-89.25	79.25	28	-72.5	79.43	307148	5611871
-88.75	79.25	28	-72.01	79.41	329858	5613546
-88.25	79.25	28	-71.51	79.39	352558	5615342
-87.75	79.25	28	-71.02	79.37	375248	5617256
-87.25	79.25	28	-70.52	79.35	397928	5619290
-86.75	79.25	28	-70.03	79.33	420596	5621443
-86.25	79.25	28	-69.54	79.31	443254	5623716
-85.75	79.25	28	-69.05	79.29	465898	5626108
-85.25	79.25	28	-68.56	79.27	488530	5628618
-84.25	79.25	28	-67.58	79.23	533753	5633997
-83.75	79.25	28	-67.1	79.21	556343	5636865
-83.25	79.25	28	-66.61	79.19	578917	5639851
-82.75	79.25	28	-66.12	79.17	601475	5642956
-82.25	79.25	28	-65.64	79.15	624017	5646180
-81.75	79.25	28	-65.16	79.13	646541	5649523
-81.25	79.25	28	-64.67	79.11	669047	5652983
-80.75	79.25	28	-64.19	79.09	691535	5656563
-80.25	79.25	28	-63.71	79.07	714004	5660260
-79.75	79.25	28	-63.23	79.05	736452	5664076
-79.25	79.25	28	-62.75	79.03	758881	5668010
-78.75	79.25	28	-62.27	79.01	781288	5672061
-78.25	79.25	28	-61.79	78.99	803674	5676231
-77.75	79.25	28	-61.32	78.97	826038	5680518
-77.25	79.25	28	-60.84	78.95	848379	5684923
-76.75	79.25	28	-60.37	78.93	870696	5689445
-65.25	79.25	28	-50.44	78.23	1376100	5825554
-64.75	79.25	28	-50	78.21	1397670	5832851
-64.25	79.25	28	-49.55	78.19	1419201	5840261
-63.75	79.25	28	-49.1	78.17	1440693	5847785
-63.25	79.25	28	-48.65	78.16	1462146	5855421
-62.75	79.25	28	-48.21	78.14	1483557	5863170
-62.25	79.25	28	-47.76	78.12	1504928	5871032
-61.75	79.25	28	-47.32	78.11	1526257	5879006
-61.25	79.25	28	-46.87	78.09	1547544	5887092
-60.75	79.25	28	-46.43	78.07	1568788	5895290
-60.25	79.25	28	-45.98	78.06	1589988	5903600
-59.75	79.25	28	-45.54	78.04	1611145	5912021
-59.25	79.25	28	-45.1	78.02	1632257	5920553
-58.75	79.25	28	-44.65	78.01	1653323	5929196
-58.25	79.25	28	-44.21	77.99	1674344	5937950
-57.75	79.25	28	-43.77	77.97	1695319	5946815
-57.25	79.25	28	-43.33	77.96	1716246	5955790
-56.75	79.25	28	-42.89	77.94	1737127	5964874
