lng	lat	avg_age	paleolng	paleolat	x_present_albers	y_present_albers
-99.25	79.75	5	-97.04	79.94	-147126	5628495
-98.75	79.75	5	-96.53	79.94	-124498	5627781
-95.75	79.75	5	-93.48	79.92	11320	5625994
-95.25	79.75	5	-92.97	79.92	33958	5626113
-94.75	79.75	5	-92.46	79.92	56596	5626352
-94.25	79.75	5	-91.95	79.92	79233	5626709
-93.75	79.75	5	-91.44	79.91	101867	5627185
-93.25	79.75	5	-90.94	79.91	124498	5627781
-92.75	79.75	5	-90.43	79.91	147126	5628495
-92.25	79.75	5	-89.92	79.91	169750	5629329
-91.75	79.75	5	-89.41	79.91	192369	5630282
-91.25	79.75	5	-88.91	79.9	214983	5631353
-90.75	79.75	5	-88.4	79.9	237591	5632544
-90.25	79.75	5	-87.89	79.9	260192	5633853
-89.75	79.75	5	-87.38	79.9	282786	5635282
-89.25	79.75	5	-86.88	79.89	305373	5636829
-88.75	79.75	5	-86.37	79.89	327951	5638495
-88.25	79.75	5	-85.86	79.89	350519	5640280
-87.75	79.75	5	-85.36	79.89	373078	5642183
-87.25	79.75	5	-84.85	79.88	395627	5644206
-86.25	79.75	5	-83.84	79.88	440691	5648606
-85.75	79.75	5	-83.33	79.88	463205	5650984
-85.25	79.75	5	-82.83	79.87	485706	5653480
-84.75	79.75	5	-82.32	79.87	508194	5656095
-84.25	79.75	5	-81.82	79.87	530667	5658827
-83.75	79.75	5	-81.31	79.87	553126	5661679
-83.25	79.75	5	-80.8	79.87	575570	5664648
-82.75	79.75	5	-80.3	79.86	597998	5667735
-82.25	79.75	5	-79.79	79.86	620409	5670940
-81.25	79.75	5	-78.78	79.86	665179	5677704
-80.75	79.75	5	-78.28	79.85	687537	5681263
-80.25	79.75	5	-77.77	79.85	709876	5684939
-79.75	79.75	5	-77.27	79.85	732195	5688733
-79.25	79.75	5	-76.76	79.85	754494	5692643
-78.75	79.75	5	-76.26	79.84	776772	5696672
-78.25	79.75	5	-75.76	79.84	799028	5700817
-77.75	79.75	5	-75.25	79.84	821262	5705080
-77.25	79.75	5	-74.75	79.84	843474	5709459
-76.75	79.75	5	-74.24	79.83	865662	5713955
-76.25	79.75	5	-73.74	79.83	887826	5718568
-75.75	79.75	5	-73.24	79.83	909966	5723297
-75.25	79.75	5	-72.73	79.82	932081	5728143
-74.75	79.75	5	-72.23	79.82	954169	5733105
-74.25	79.75	5	-71.73	79.82	976232	5738183
-73.75	79.75	5	-71.22	79.82	998267	5743378
-72.75	79.75	5	-70.22	79.81	1042254	5754114
-72.25	79.75	5	-69.71	79.81	1064205	5759655
-71.75	79.75	5	-69.21	79.81	1086126	5765312
-64.75	79.75	5	-62.19	79.77	1389590	5856532
-64.25	79.75	5	-61.69	79.77	1410996	5863899
-63.75	79.75	5	-61.19	79.76	1432364	5871379
-63.25	79.75	5	-60.69	79.76	1453693	5878971
-62.75	79.75	5	-60.19	79.76	1474980	5886676
-62.25	79.75	5	-59.69	79.76	1496228	5894492
-61.75	79.75	5	-59.19	79.75	1517433	5902420
-61.25	79.75	5	-58.69	79.75	1538597	5910459
-60.75	79.75	5	-58.19	79.75	1559718	5918610
-60.25	79.75	5	-57.69	79.75	1580796	5926872
-59.75	79.75	5	-57.19	79.74	1601830	5935244
-59.25	79.75	5	-56.69	79.74	1622820	5943727
-58.75	79.75	5	-56.19	79.74	1643765	5952320
-58.25	79.75	5	-55.69	79.74	1664664	5961024
-57.75	79.75	5	-55.19	79.73	1685518	5969837
-57.25	79.75	5	-54.69	79.73	1706324	5978760
-56.75	79.75	5	-54.19	79.73	1727084	5987792
-56.25	79.75	5	-53.7	79.72	1747795	5996933
-55.75	79.75	5	-53.2	79.72	1768459	6006183
-55.25	79.75	5	-52.7	79.72	1789073	6015542
-54.75	79.75	5	-52.2	79.72	1809638	6025009
-54.25	79.75	5	-51.7	79.71	1830152	6034584
-53.75	79.75	5	-51.2	79.71	1850616	6044267
